# time,current_number_bots
0,0
0,0
118,0
118,0
120,1
120,1
125,1
125,1
127,2
127,2
138,2
138,2
140.7523190695792,3
140.7523190695792,3
151.7523190695792,3
151.7523190695792,3
154.2063289824492,4
154.2063289824492,4
167.9078204750296,4
167.9078204750296,4
170.7523190695792,5
170.7523190695792,5
187,5
187,5
189.9078204750296,6
189.9078204750296,6
206.2063289824492,6
206.2063289824492,6
209.0982489961618,7
209.0982489961618,7
212.424303305642,7
212.424303305642,7
215.3046920409699,8
215.3046920409699,8
250.3046920409699,8
250.3046920409699,8
253.2063289824492,10
253.2063289824492,10
256.0982489961618,12
256.0982489961618,12
264.0982489961618,12
264.0982489961618,12
267,13
267,13
279.3046920409699,13
279.3046920409699,13
282.2063289824492,15
282.2063289824492,15
287.5354235921446,15
287.5354235921446,15
290.424303305642,16
290.424303305642,16
293.3046920409697,15
293.3046920409697,15
302.535423592144,15
302.535423592144,15
305.4243033056412,16
305.4243033056412,16
308.3046920409689,15
308.3046920409689,15
311.206328982448,17
311.206328982448,17
320.8501950419249,17
320.8501950419249,17
323.7523190695774,19
323.7523190695774,19
337.2063289824467,19
337.2063289824467,19
339.9999999999975,22
339.9999999999975,22
343.1555610234368,22
343.1555610234368,22
345.9999999999975,23
345.9999999999975,23
348.8501950419241,24
348.8501950419241,24
351.7523190695767,25
351.7523190695767,25
354.5354235921421,26
354.5354235921421,26
359.6937618289027,26
359.6937618289027,26
362.5354235921421,28
362.5354235921421,28
365.4243033056395,29
365.4243033056395,29
371.4914607944955,29
371.4914607944955,29
374.3046920409676,31
374.3046920409676,31
377.2063289824471,32
377.2063289824471,32
382.2063289824474,32
382.2063289824474,32
384.9999999999984,33
384.9999999999984,33
396.8671236510721,33
396.8671236510721,33
399.7583546679631,35
399.7583546679631,35
406.7170472285342,35
406.7170472285342,35
409.5354235921444,38
409.5354235921444,38
412.4243033056419,39
412.4243033056419,39
415.3046920409699,40
415.3046920409699,40
422.8671236510735,40
422.8671236510735,40
425.7583546679646,41
425.7583546679646,41
437.7075880644632,41
437.7075880644632,41
440.5354235921461,44
440.5354235921461,44
444.4243033056437,44
444.4243033056437,44
447.3046920409718,45
447.3046920409718,45
450.2063289824513,46
450.2063289824513,46
453.2605455440603,46
453.2605455440603,46
456.1571936870716,47
456.1571936870716,47
459.0000000000026,50
459.0000000000026,50
466.2063289824522,50
466.2063289824522,50
469.0000000000032,53
469.0000000000032,53
474.4914607945014,53
474.4914607945014,53
477.3046920409735,54
477.3046920409735,54
482.000000000004,54
482.000000000004,54
484.9018940741581,55
484.9018940741581,55
488.2608201799979,55
488.2608201799979,55
491.1571936870742,56
491.1571936870742,56
495.0000000000055,56
