# time,current_number_bots
0,0
0,0
210.8545969084363,12
210.8545969084363,12
421.673541406118,51
421.673541406118,51
632.573874129441,145
632.573874129441,145
843.4996077965686,273
843.4996077965686,273
1054.419916409784,414
1054.419916409784,414
1265.35448260325,571
1265.35448260325,571
1476.285370498615,755
1476.285370498615,755
1687.218495884694,941
1687.218495884694,941
1898.155647037455,1094
1898.155647037455,1094
2109.093091558423,1272
2109.093091558423,1272
2320.006981371802,1403
2320.006981371802,1403
2530.929048693303,1535
2530.929048693303,1535
2741.854810965674,1640
2741.854810965674,1640
2952.779047507362,1721
2952.779047507362,1721
3163.715699318005,1807
3163.715699318005,1807
3374.643338539971,1863
3374.643338539971,1863
3585.580534893937,1895
3585.580534893937,1895
3796.51701371875,1931
3796.51701371875,1931
4007.4539423888,1957
4007.4539423888,1957
4218.387475374322,1962
4218.387475374322,1962
4429.324405976997,1973
4429.324405976997,1973
4640.257082557114,1980
4640.257082557114,1980
4851.189794088261,1988
4851.189794088261,1988
5062.120324144523,1993
5062.120324144523,1993
5273.055362976937,1996
5273.055362976937,1996
5483.99224649138,1997
5483.99224649138,1997
5694.929048689738,1998
5694.929048689738,1998
5971.13533085067,1998
5971.13533085067,1998
6182.066887466565,1999
6182.066887466565,1999
6477.540204025881,1999
6477.540204025881,1999
6477.540204025881,2000
