# time,message_loops * LIMIT + total_messages
8631,1582524
8652,1586550
8673,1590614
8694,1594708
8715,1598850
8736,1602992
8757,1607106
8778,1611240
8799,1615398
8820,1619608
8820,1619608
8841,1623764
8862,1627930
8883,1632130
8904,1636292
8925,1640464
8946,1644660
8967,1648852
8988,1652978
9009,1657106
9030,1661208
9051,1665382
9072,1669464
9093,1673532
9093,1673532
9114,1677630
9135,1681744
9156,1685842
9177,1689960
9198,1694088
9219,1698188
9240,1702276
9240,1702276
9261,1706326
9282,1710372
9303,1714434
9324,1718494
9345,1722612
9366,1726712
9387,1730780
9408,1734808
9429,1738886
9450,1742914
9471,1746988
9492,1751016
9513,1755038
9534,1759022
9555,1762972
9576,1766936
9597,1770968
9618,1775070
9618,1775070
9639,1779174
9639,1779174
9660,1783278
9681,1787396
9681,1787396
9702,1791510
9723,1795574
9744,1799664
9765,1803696
9786,1807758
9807,1811834
9828,1815930
9849,1820084
9870,1824178
9870,1824178
9891,1828272
9912,1832310
9933,1836386
9954,1840426
9975,1844588
9996,1848778
10017,1852924
10038,1857080
10059,1861214
10080,1865394
10080,1865394
10101,1869546
10101,1869546
10122,1873734
10143,1877846
10164,1881896
10185,1885950
10206,1890056
10227,1894184
10248,1898326
10269,1902428
10290,1906472
10311,1910526
10332,1914506
10353,1918592
10374,1922620
10374,1922620
10395,1926708
10416,1930758
10437,1934788
10458,1938860
10479,1942952
10500,1947110
10521,1951274
10542,1955468
10563,1959610
10563,1959610
10584,1963710
10605,1967776
10626,1971860
10647,1975942
10668,1980064
10689,1984188
10710,1988348
10731,1992490
10752,1996550
10773,2000680
10773,2000680
10794,2004746
10815,2008864
10836,2012982
10857,2017074
10878,2021154
10899,2025222
10899,2025222
10920,2029226
10941,2033252
10962,2037304
10983,2041366
10983,2041366
11004,2045456
11025,2049588
11046,2053734
11067,2057858
11088,2061906
11109,2065940
11130,2069930
11151,2073888
11172,2077918
11193,2081958
11214,2085974
11235,2090018
11256,2093972
11277,2097908
11298,2101836
11319,2105792
11340,2109798
11361,2113782
11382,2117812
11403,2121850
11424,2125872
11445,2129844
11466,2133848
11487,2137832
11508,2141822
