# time,current_number_bots
0,0
0,0
222,0
222,0
243,1
243,1
285,1
285,1
306,3
306,3
327,4
327,4
348,9
348,9
369,11
369,11
390,13
390,13
411,17
411,17
432,19
432,19
453,26
453,26
474,36
474,36
495,43
495,43
516,50
516,50
537,58
537,58
558,62
558,62
579,66
579,66
600,74
600,74
621,79
621,79
642,89
642,89
663,92
663,92
684,94
684,94
705,97
705,97
731,97
731,97
781,97
781,97
802,95
802,95
823,92
823,92
844,93
844,93
869,93
869,93
890,97
890,97
911,96
911,96
936,96
936,96
957,95
957,95
1032,95
1032,95
1053,96
1053,96
1074,99
1074,99
1137,99
1137,99
1158,98
1158,98
1179,95
1179,95
1210,95
1210,95
1231,96
1231,96
1252,98
1252,98
1273,97
1273,97
1294,94
1294,94
1320,94
1320,94
1341,95
1341,95
1387,95
1387,95
1408,97
1408,97
1496,97
1496,97
1517,96
1517,96
1541,96
1541,96
1562,98
1562,98
1627,98
1627,98
1655,98
1655,98
1706,98
1706,98
1728,98
1728,98
1749,96
1749,96
1798,96
1798,96
1839,96
1839,96
1860,95
1860,95
1892,95
1892,95
1913,93
1913,93
1934,92
1934,92
1962,92
1962,92
1993,92
1993,92
2014,94
2014,94
2044,94
2044,94
2071,94
2071,94
2098,94
2098,94
2119,93
2119,93
2140,94
2140,94
2161,95
2161,95
2183,95
2183,95
2210,95
2210,95
2231,97
2231,97
2253,97
2253,97
2321,97
2321,97
2348,97
2348,97
2369,98
2369,98
2390,97
2390,97
2426,97
2426,97
2447,96
2447,96
2500,96
2500,96
2521,99
2521,99
2542,98
2542,98
2564,98
2564,98
2585,96
2585,96
2608,96
2608,96
2629,97
2629,97
2674,97
2674,97
2695,96
2695,96
2716,97
2716,97
2764,97
2764,97
2785,98
2785,98
2806,97
2806,97
2827,94
2827,94
2857,94
2857,94
2878,96
2878,96
2899,98
2899,98
2922,98
2922,98
2943,95
2943,95
2977,95
2977,95
2998,93
2998,93
3021,93
3021,93
3049,93
3049,93
3070,95
3070,95
3091,94
3091,94
3115,94
3115,94
3136,96
3136,96
3157,97
3157,97
3178,99
3178,99
3204,99
3204,99
3225,98
3225,98
3248,98
3248,98
3269,96
3269,96
3290,97
3290,97
3338,97
3338,97
3359,98
3359,98
3405,98
3405,98
3426,97
3426,97
3454,97
3454,97
3475,96
3475,96
3509,96
3509,96
3541,96
3541,96
3562,97
3562,97
3583,96
3583,96
3613,96
3613,96
3634,97
3634,97
3658,97
3658,97
3679,98
3679,98
3715,98
3715,98
3736,97
3736,97
3757,95
3757,95
3794,95
3794,95
3815,93
3815,93
3844,93
3844,93
3865,94
3865,94
3888,94
3888,94
3909,96
3909,96
3930,93
3930,93
3951,94
