# time,current_number_bots
0,0
0,0
124,0
124,0
125,1
125,1
128,1
128,1
129,2
129,2
152,2
152,2
153,3
153,3
160,3
160,3
161.3988840578352,4
161.3988840578352,4
163.8963041801471,4
163.8963041801471,4
165,5
165,5
170.3988840578352,5
170.3988840578352,5
171.3988840578352,6
171.3988840578352,6
195.3988840578352,6
195.3988840578352,6
196.3988840578352,7
196.3988840578352,7
229.9233314198583,7
229.9233314198583,7
231,8
231,8
235.3988840578352,8
235.3988840578352,8
236.5814452742581,9
236.5814452742581,9
242.9574330133585,9
242.9574330133585,9
244.3988840578352,11
244.3988840578352,11
266.8963041801469,11
266.8963041801469,11
267.9999999999998,12
267.9999999999998,12
272.656638322005,12
272.656638322005,12
274.0898958004921,13
274.0898958004921,13
276.9999999999998,13
276.9999999999998,13
278.398884057835,14
278.398884057835,14
285.0898958004921,14
285.0898958004921,14
286.398884057835,16
286.398884057835,16
287.7410829852595,17
287.7410829852595,17
290.9999999999998,17
290.9999999999998,17
292.398884057835,18
292.398884057835,18
304.9999999999998,18
305,18
306.398884057835,17
306.398884057835,17
317.656638322005,17
317.656638322005,17
318.9999999999998,19
318.9999999999998,19
323.7578493577565,19
323.7578493577565,19
324.9999999999998,20
324.9999999999998,20
337.9999999999998,20
338,20
339.398884057835,19
339.398884057835,19
343.7410829852595,19
343.7410829852595,19
344.9999999999998,20
344.9999999999998,20
347.8135391170761,20
347.8135391170761,20
348.9999999999995,21
349,21
350.3988840578347,22
350.3988840578347,22
351.8135391170758,23
351.8135391170758,23
357.9233314198574,23
357.9233314198574,23
359.1702226689744,24
359.1702226689744,24
382.5814452742558,24
382.5814452742558,24
383.9999999999976,25
383.9999999999976,25
393.8959927191926,25
393.8959927191926,25
395.1702226689724,26
395.1702226689724,26
400.9469405715697,26
400.9469405715697,26
402.3996216196818,27
402.3996216196818,27
403.9469405715695,27
403.9469405715695,27
405.3996216196816,28
405.3996216196816,28
415.7532988711321,28
415.7532988711321,28
417.213999174893,29
417.213999174893,29
422.9233314198533,29
422.9233314198533,29
424.2139991748923,30
424.2139991748923,30
426.9233314198528,30
426.9233314198528,30
428.2139991748918,31
428.2139991748918,31
429.6566383219994,32
429.6566383219994,32
431.0747331377269,33
431.0747331377269,33
432.3996216196791,34
432.3996216196791,34
434.8963041801408,34
434.8963041801408,34
436.352539569995,35
436.352539569995,35
442.9912837743022,35
442.9912837743022,35
444.3996216196778,36
444.3996216196778,36
445.8135391170688,37
445.8135391170688,37
452.3996216196769,37
452.3996216196769,37
453.8135391170679,38
453.8135391170679,38
455.6566383219965,38
455.6566383219965,38
457.074733137724,39
457.074733137724,39
461.213999174888,39
461.213999174888,39
