# time,current_number_bots
0,0
0,0
49,0
49,0
50,1
50,1
76,1
76,1
77,2
77,2
81,2
81,2
82,3
82,3
127,3
127,3
128,4
128,4
133,4
133,4
134,5
134,5
138,5
138,5
139,6
139,6
148,6
148,6
149,7
149,7
162,7
162,7
163,8
163,8
175,8
175,8
176,9
176,9
184,9
184,9
185,10
185,10
189,10
189,10
190,12
190,12
221,12
221,12
222,13
222,13
225,13
225,13
226,14
226,14
228,14
228,14
228,13
229,14
231,14
231,14
232,13
232,14
234,14
234,14
235,15
235,15
236,16
236,16
237,17
237,17
238,18
238,18
240,18
240,18
241,19
241,19
243,19
243,19
244,21
244,21
249,21
249,21
250,22
250,22
259,22
259,22
260,23
260,23
264,23
264,23
265,24
265,23
266,22
266,22
268,22
268,22
269,23
269,23
277,23
277,23
278,22
278,22
280,22
280,22
281,24
281,24
284,24
284,24
285,23
285,23
287,23
287,23
288,24
288,24
289,25
289,25
300,25
300,25
301,27
301,26
302,27
302,27
317,27
317,27
318,28
318,28
322,28
322,28
323,29
323,29
324,30
324,30
326,30
326,30
327,31
327,31
330,31
330,31
331,33
331,33
334,33
334,33
335,35
335,35
337,35
337,35
338,36
338,36
340,36
340,36
341,37
341,37
342,38
342,38
344,38
344,38
345,39
345,38
346,39
346,39
353,39
353,39
354,40
354,40
357,40
357,40
358,41
358,41
363,41
363,41
364,44
364,43
368,43
368,43
369,44
369,44
374,44
374,44
375,45
375,45
376,46
376,46
385,46
385,46
386,47
386,47
387,48
387,48
390,48
390,48
391,50
391,50
395,50
395,50
396,51
396,51
399,51
399,51
400,53
400,53
403,53
403,53
404,55
404,55
405,57
405,57
406,56
406,56
409,56
409,56
410,57
410,57
412,57
412,57
413,58
413,58
414,57
414,57
421,57
421,57
422,58
422,58
426,58
426,58
427,59
427,59
428,58
428,58
429,61
429,61
430,62
430,62
431,63
431,63
433,63
433,63
434,64
434,64
436,64
436,64
437,65
437,65
439,65
439,65
440,68
440,68
441,69
441,69
442,70
442,70
443,69
443,69
444,70
444,69
445,68
445,68
446,69
446,69
452,69
452,69
453,68
453,68
455,68
455,68
456,66
456,66
457,67
457,67
458,68
458,68
463,68
463,68
464,69
464,69
466,69
466,69
467,70
467,70
470,70
470,70
471,69
471,69
473,69
473,69
474,70
474,70
477,70
477,70
478,72
478,72
481,72
481,72
481,73
482,72
490,72
490,72
491,73
491,73
499,73
499,73
500,74
500,74
505,74
505,74
506,73
506,73
507,74
507,74
513,74
513,74
514,75
514,75
515,77
515,77
518,77
518,77
519,76
519,76
532,76
532,76
533,78
533,78
535,78
535,78
536,79
536,79
537,80
537,80
544,80
544,80
545,79
545,79
546,80
546,80
547,82
547,82
553,82
