# time,current_number_bots
0,0
0,0
27,0
27,0
29,1
29,1
34,1
34,1
36,2
36,2
64,2
64,2
66,3
66,3
68,5
68,5
71,5
71,5
73,6
73,6
80,6
80,6
82,7
82,7
92,7
92,7
94,8
94,8
98,8
98,8
100,9
100,9
102,10
104,11
104,11
120,11
120,11
122,12
122,12
132,12
132,12
134,13
134,13
136,15
136,15
140,15
140,15
142,16
142,16
160,16
160,16
162,17
162,17
180,17
180,17
182,18
182,18
197,18
197,18
199,19
199,19
201,20
201,20
204,20
204,20
206,21
206,21
210,21
210,21
212,23
212,23
220,23
220,23
222,24
222,24
224,25
224,25
226,26
226,26
231,26
231,26
233,29
233,29
236,29
236,29
238,30
238,30
240,35
240,35
242,38
242,38
245,38
245,38
247,40
247,40
249,41
249,41
255,41
255,41
257,42
257,42
259,45
259,45
263,45
263,45
265,49
267,51
267,51
269,54
269,54
271,56
271,56
273,59
273,59
275,60
275,60
277,61
277,61
280,61
280,61
282,63
282,63
284,64
284,64
286,66
286,66
288,69
288,69
290,70
290,70
292,73
292,73
294,75
294,75
297,75
297,75
299,79
299,79
301,82
301,82
303,83
303,83
305,84
305,84
307,87
307,87
309,90
309,90
311,91
311,91
313,92
313,92
315,96
315,96
317,98
317,98
319,101
319,101
321,104
321,104
323,105
323,105
325,109
325,109
328,109
328,109
330,115
330,115
332,117
332,117
334,122
334,122
336,126
336,126
338,128
338,128
341,128
341,128
343,132
343,132
345,134
345,134
347,137
347,137
349,138
349,138
352,138
352,138
354,144
354,144
356,146
356,146
358,148
358,148
360,151
360,151
362,153
362,153
365,153
365,153
367,157
367,157
369,161
369,161
371,162
371,162
373,164
373,164
375,167
375,167
377,170
377,170
379,176
379,176
381,177
381,177
383,180
383,180
385,181
385,181
387,183
387,183
389,187
389,187
391,190
391,190
393,195
393,195
395,202
395,202
397,207
397,207
399,212
399,212
401,215
401,215
403,218
403,218
405,221
405,221
407,226
407,226
409,231
409,231
411,234
411,234
413,236
413,236
415,238
415,238
417,240
417,240
419,243
419,243
421,245
421,245
423,248
423,248
425,249
425,249
427,253
427,253
430,253
430,253
432,256
432,256
434,259
434,259
436,261
436,261
438,266
438,266
441,266
441,266
443,271
443,271
445,273
445,273
447,276
447,276
449,279
449,279
451,282
451,282
453,288
453,288
455,289
455,289
457,294
457,294
459,297
459,297
461,301
461,301
463,302
463,302
465,306
465,306
467,310
467,310
469,315
469,315
472,315
472,315
474,321
476,323
476,323
478,325
478,325
480,328
480,328
482,334
482,334
484,338
484,338
486,344
486,344
488,346
488,346
490,348
490,348
492,351
492,351
494,355
494,355
496,360
496,360
498,361
498,361
501,361
501,361
503,366
503,366
505,367
505,367
507,373
507,373
509,376
509,376
512,376
512,376
514,388
514,388
516,393
516,393
518,396
518,396
520,399
520,399
522,400
522,400
524,401
524,401
526,405
526,405
528,406
528,406
530,407
530,407
532,408
532,408
534,411
534,411
537,411
537,411
539,414
539,414
541,417
541,417
543,422
543,422
545,423
545,423
547,425
547,425
550,425
550,425
552,428
552,428
554,429
554,429
556,432
556,432
558,435
558,435
560,436
560,436
562,439
562,439
564,440
564,440
566,443
566,443
568,446
568,446
572,446
572,446
574,450
574,450
577,450
577,450
579,453
579,453
581,455
581,455
583,456
583,456
587,456
587,456
589,458
589,458
593,458
593,458
595,459
595,459
599,459
599,459
601,461
601,461
608,461
608,461
610,463
610,463
612,465
612,465
615,465
615,465
617,469
617,469
622,469
622,469
624,470
624,470
626,471
626,471
630,471
630,471
632,473
632,473
634,474
634,474
640,474
640,474
642,476
642,476
645,476
645,476
647,477
647,477
652,477
652,477
654,480
654,480
659,480
659,480
661,482
661,482
663,483
663,483
671,483
671,483
673,484
673,484
683,484
683,484
685,486
685,486
690,486
690,486
692,487
692,487
700,487
700,487
702,488
702,488
711,488
711,488
713,489
713,489
715,490
715,490
718,490
718,490
720,491
720,491
737,491
737,491
739,492
739,492
752,492
752,492
754,493
754,493
768,493
768,493
770,494
770,494
775,494
775,494
777,495
777,495
786,495
786,495
788,496
788,496
806,496
806,496
808,497
808,497
838,497
838,497
840,498
840,498
857,498
857,498
859,499
859,499
992,499
992,499
992,500
