# time,current_number_bots
0,0
0,0
82,0
82,0
84,1
84,1
118,1
118,1
120,2
120,2
127,2
127,2
129,4
129,4
131,5
131,5
141,5
141,5
143,7
143,7
146,7
146,7
148,8
148,8
157,8
157,8
159,9
159,9
164,9
164,9
166,11
166,11
168,12
168,12
170,11
170,11
172,10
172,10
177,10
177,10
179,8
179,8
185,8
185,8
187,10
187,10
191,10
191,10
193,11
193,11
197,11
197,11
199,14
199,14
203,14
203,14
205,15
205,15
207,16
207,16
209,15
209,15
216,15
216,15
218,17
218,17
221,17
221,17
223,20
223,20
225,21
225,21
233,21
233,21
235,22
235,22
238,22
238,22
240,23
240,23
242,24
242,24
245,24
245,24
247,26
247,26
249,27
249,27
251,28
251,28
253,27
253,27
255,28
261,28
261,28
263,29
263,29
268,29
268,29
270,31
270,30
272,31
272,31
274,32
274,32
276,33
276,33
278,34
278,34
283,34
283,34
285,32
285,32
287,31
287,31
289,32
289,32
291,33
291,33
295,33
295,33
297,32
297,33
300,33
300,33
302,36
302,36
307,36
307,36
309,38
309,38
312,38
312,38
314,41
314,41
316,40
316,40
318,39
318,39
322,39
322,39
324,41
324,41
326,44
328,45
328,45
330,46
330,46
334,46
334,46
336,47
336,46
343,46
343,46
345,47
345,47
348,47
348,47
350,46
350,46
352,48
352,48
354,47
356,49
356,49
361,49
361,49
363,50
363,50
369,50
369,50
371,49
371,49
373,50
373,50
375,51
375,51
377,50
377,50
384,50
384,50
386,52
386,51
388,52
388,52
390,53
390,53
392,55
392,54
394,53
394,53
396,52
396,52
398,51
398,51
400,52
400,52
406,52
406,52
407,54
408,53
410,55
416,55
416,55
418,57
418,57
423,57
423,57
425,56
425,56
427,58
427,57
429,58
429,57
431,58
431,58
433,59
433,57
438,57
438,57
440,59
440,59
442,60
442,60
444,58
444,58
446,59
446,59
448,58
448,58
453,58
453,58
455,61
455,61
457,62
457,61
459,62
459,62
462,62
462,62
464,65
464,65
469,65
469,65
473,65
473,65
475,66
475,66
478,66
478,66
480,64
480,64
482,66
482,66
484,63
484,63
486,64
486,64
488,65
488,65
491,65
491,65
493,68
493,67
497,67
497,67
499,69
499,69
501,68
501,68
503,69
503,69
507,69
507,69
508,67
509,68
512,68
512,68
514,69
514,69
516,68
516,68
518,67
518,67
520,66
520,66
522,65
522,65
524,64
524,64
526,66
526,65
528,66
528,66
534,66
534,66
535,68
536,66
538,65
538,65
541,65
541,65
543,63
543,63
545,61
545,61
547,63
547,63
550,63
550,63
552,66
552,66
554,64
554,64
557,64
557,64
559,63
559,63
561,64
561,64
564,64
564,64
566,67
566,67
568,66
568,66
570,67
570,66
572,67
572,67
574,66
574,66
576,67
576,66
579,66
579,66
581,67
