# time,current_number_bots
0,0
0,0
78,0
78,0
95,2
95,2
112,3
112,3
129.3309572934398,4
129.3309572934398,4
146.8637352220863,5
146.8637352220863,5
164.3309572934398,6
164.3309572934398,6
181.8637352220863,8
181.8637352220863,8
204.4096911032998,8
204.4096911032998,8
221.8637352220867,10
221.8637352220867,10
239.4272707568757,11
239.4272707568757,11
261.6625336756273,11
261.6625336756273,11
279.1727560435307,16
279.1727560435307,16
296.7434652203472,21
296.7434652203472,21
314.2912174623709,25
314.2912174623709,25
331.863735222086,28
331.863735222086,28
349.427270756875,32
349.427270756875,32
366.9999999999997,38
366.9999999999997,38
384.4996065710936,42
384.4996065710936,42
401.9999999999998,45
402.0000000000001,45
419.4996065710936,49
419.4996065710936,49
436.9999999999991,54
436.9999999999991,54
454.499606571092,61
454.499606571092,61
472.0767456082411,63
472.0767456082411,63
489.6263916439557,70
489.6263916439557,70
508.6625336756234,70
508.6625336756234,70
526.1727560435301,80
526.1727560435301,80
543.7434652203508,83
543.7434652203508,83
561.2912174623787,91
561.2912174623787,91
578.8644374884028,97
578.8644374884028,97
596.4096911033126,103
596.4096911033126,103
613.9735807920661,111
613.9735807920661,111
631.5258161983303,115
631.5258161983303,115
649.0767456082676,120
649.0767456082676,120
666.6263916439869,125
666.6263916439869,125
684.1727560435612,132
684.1727560435612,132
701.7434652203797,139
701.7434652203797,139
719.3092441884434,141
719.3092441884434,141
736.8665603803722,145
736.8665603803722,145
754.4096911033366,154
754.4096911033366,154
771.9735807920863,157
771.9735807920863,157
789.5258161983447,165
789.5258161983447,165
807.0767456082758,169
807.0767456082758,169
824.62639164399,176
824.62639164399,176
842.172756043561,182
842.172756043561,182
859.7434652203775,184
859.7434652203775,184
877.3092441884396,193
877.3092441884396,193
894.8665603803685,199
894.8665603803685,199
912.4127935658126,205
912.4127935658126,205
929.9735807920868,209
929.9735807920868,209
947.5258161983511,212
947.5258161983511,212
965.0936801649127,220
965.0936801649127,220
982.6700174763569,223
982.6700174763569,223
1000.237218409814,229
1000.237218409814,229
1017.80570362746,236
1017.80570362746,236
1035.365457087991,242
1035.365457087991,242
1052.906854212366,247
1052.906854212366,247
1070.471586148275,253
1070.471586148275,253
1088.025419495688,257
1088.025419495688,257
1105.581773761031,261
1105.581773761031,261
1123.15332072813,270
1123.15332072813,270
1140.719102262917,280
1140.719102262917,280
1158.293069397217,286
1158.293069397217,286
1175.866785375165,287
1175.866785375165,287
1193.409691103363,294
1193.409691103363,294
1210.973580792114,301
1210.973580792114,301
1228.537641176915,307
1228.537641176915,307
1246.115072132406,313
1246.115072132406,313
1263.670017476376,317
1263.670017476376,317
1281.224686965957,326
1281.224686965957,326
