# time,2 * ((attempt_loops + scan_loops) * LIMIT + total_attempts + total_scans)
2014.743465220248,218868
2032.309244188305,222512
2049.885879053543,226176
2067.463838398417,229818
2085.025419495499,233508
2102.602177950205,237186
2120.173593987511,240910
2137.743465220246,244650
2155.309244188308,248400
2172.885879053556,252188
2190.463838398438,255964
2208.025419495518,259808
2225.602177950219,263622
2243.173593987524,267472
2260.724447317324,271266
2278.293069397077,275080
2295.866785375034,278890
2313.442128861449,282700
2331.019126986367,286566
2348.581773760916,290422
2366.153320728032,294366
2366.153320728032,294366
2383.724447317391,298304
2401.293069397153,302330
2418.866785375111,306368
2436.442128861527,310440
2454.019126986438,314554
2471.58177376098,318658
2489.153320728072,322814
2506.724447317409,326950
2524.293069397147,331174
2541.866785375089,335396
2559.442128861489,339632
2577.01912698639,343940
2594.581773760924,348152
2612.153320728016,352492
2629.724447317353,356810
2647.293069397091,361206
2664.866785375033,365594
2682.442128861433,370018
2682.442128861433,370018
2700.019126986334,374524
2717.581773760871,378958
2735.153320727972,383458
2752.724447317316,387892
2752.724447317316,387892
2770.293069397062,392438
2770.293069397062,392438
2787.866785375013,397014
2805.442128861421,401640
2823.019126986325,406340
2840.581773760852,411012
2840.581773760852,411012
2858.153320727922,415760
2875.724447317226,420476
2893.293069396946,425214
2910.866785374871,429900
2928.442128861258,434590
2946.019126986151,439340
2946.019126986151,439340
2963.581773760671,444076
2981.153320727747,448894
2981.153320727747,448894
2998.724447317069,453726
3016.293069396791,458546
3033.866785374709,463406
3033.866785374709,463406
3051.442128861086,468306
3069.019126985963,473276
3069.019126985963,473276
3086.581773760474,478230
3104.153320727544,483246
3121.724447316863,488226
3139.293069396581,493244
3156.866785374509,498250
3174.442128860893,503312
3192.019126985772,508426
3209.573263550627,513536
3227.13944069477,518710
3244.714483658237,523824
3262.276240781141,529032
3279.84028782771,534174
3297.41645722607,539362
3314.986371509728,544592
3332.563044993197,549808
3350.139440694583,555108
3367.714483658062,560344
3385.276240780966,565618
3402.840287827536,570856
3420.416457225895,576104
3420.416457225895,576104
3437.986371509546,581416
3455.563044993007,586666
3473.139440694385,591992
3490.714483657857,597312
3508.276240780759,602680
3525.840287827336,608038
3525.840287827336,608038
3543.416457225704,613410
3560.986371509369,618760
3578.563044992843,624132
3596.139440694235,629594
3613.714483657714,635036
3631.291919870633,640556
3648.86678537381,646118
3666.442128860209,651692
3684.019126985111,657358
3701.587484782811,662986
3701.587484782811,662986
3719.160799193408,668760
3736.724447316081,674490
3754.293069395832,680222
3771.866785373791,685980
3789.442128860207,691766
3807.019126985124,697616
3824.58748478284,703416
3842.160799193447,709264
3859.72444731612,715140
3877.293069395864,721064
3894.866785373814,727016
3912.442128860221,733052
3930.019126985126,739142
3947.587484782837,745202
3965.160799193447,751312
3965.160799193447,751312
3982.724447316119,757396
4000.291919870633,763538
4017.866785373829,769748
4035.442128860243,775948
4053.019126985165,782216
4070.587484782889,788412
4088.160799193519,794660
4105.724447316167,800908
4105.724447316167,800908
4123.295481737341,807196
4140.872061371476,813556
4158.446757350483,819920
4158.446757350483,819920
4176.022058717081,826372
4193.587484782476,832828
4211.16079919302,839346
4228.724447315631,845884
4246.295481736836,852464
4263.869035424669,859084
4281.446757350072,865772
4299.022058716705,872458
4316.587484782117,879134
4334.160799192677,885876
4351.7244473153,892568
4369.295481736505,899328
4386.869035424338,906066
4404.446757349737,912838
4422.022058716337,919650
4439.587484781706,926404
4457.160799192216,933216
4474.732951687704,939936
4492.309244185714,946728
4509.885879050881,953552
4527.46383839567,960314
4545.030229948664,967134
4562.602177947276,973876
4580.160799191613,980718
4597.732951687117,987536
4615.309244185134,994382
4632.885879050316,1001244
4650.463838395137,1008098
4668.03022994816,1015024
4685.602177946788,1021926
