# time,current_number_bots
0,0
0,0
738,99
738,99
1476,100
1476,100
3666,100
3666,100
4835,100
4835,100
8118,100
8118,100
15248,100
15248,100
19174,100
19174,100
20626,100
20626,100
21672,100
21672,100
36101,100
36101,100
43208,100
43208,100
45640,100
45640,100
51926,100
51926,100
52664,99
52664,99
53402,100
53402,100
55989,100
55989,100
61026,100
61026,100
63948,100
63948,100
70505,100
70505,100
76099,100
76099,100
77515,100
77515,100
88759,100
88759,100
89920,100
89920,100
98425,100
98425,100
108837,100
108837,100
112154,100
112154,100
118147,100
118147,100
126596,100
126596,100
128435,100
128435,100
129545,100
129545,100
145999,100
145999,100
147537,100
147537,100
151067,100
151067,100
157281,100
157281,100
159999,100
159999,100
160737,99
160737,99
161475,100
161475,100
165595,100
165595,100
166333,99
166333,99
167071,100
167071,100
167809,99
167809,99
168547,100
168547,100
190347,100
190347,100
196377,100
196377,100
199327,100
199327,100
209626,100
209626,100
211038,100
211038,100
211776,99
211776,99
212514,100
212514,100
214177,100
214177,100
219628,100
219628,100
223144,100
223144,100
230380,100
230380,100
242447,100
242447,100
244932,100
244932,100
247430,100
247430,100
259562,100
259562,100
271620,100
271620,100
275712,100
275712,100
279095,100
279095,100
288294,100
288294,100
294141,100
294141,100
299865,100
299865,100
301320,100
301320,100
302334,100
302334,100
303293,100
303293,100
310405,100
310405,100
314541,100
314541,100
327515,100
327515,100
334541,100
334541,100
339588,100
339588,100
340326,99
340326,99
341193,99
341193,99
341931,100
341931,100
342669,99
342669,99
343407,100
343407,100
346929,100
346929,100
347708,100
347708,100
348446,99
348446,99
349184,100
349184,100
355572,100
355572,100
356314,100
356314,100
359051,100
359051,100
360557,100
360557,100
364357,100
364357,100
365095,99
365095,99
365833,100
365833,100
367414,100
367414,100
371447,100
371447,100
376030,100
376030,100
393809,100
393809,100
398370,100
398370,100
403016,100
403016,100
405958,100
405958,100
410383,100
410383,100
415089,100
415089,100
417776,100
417776,100
420908,100
420908,100
426966,100
426966,100
428135,100
428135,100
431418,100
431418,100
438548,100
438548,100
442474,100
442474,100
443926,100
443926,100
444972,100
444972,100
459401,100
459401,100
466508,100
466508,100
468940,100
468940,100
475226,100
475226,100
475964,99
475964,99
476702,100
476702,100
479289,100
479289,100
484326,100
484326,100
487248,100
493805,100
493805,100
499399,100
499399,100
500815,100
500815,100
512059,100
512059,100
513220,100
513220,100
521725,100
521725,100
532137,100
532137,100
535454,100
535454,100
541447,100
541447,100
549896,100
549896,100
551735,100
551735,100
552845,100
552845,100
569299,100
569299,100
570837,100
570837,100
574367,100
574367,100
580581,100
580581,100
583299,100
583299,100
584037,99
584037,99
584775,100
584775,100
588895,100
588895,100
589633,99
