# time,current_number_bots
0,0
0,0
6.453289673663676,1
6.453289673663676,1
23.6944155540801,1
23.6944155540801,1
30.4375858932341,2
30.4375858932341,2
45.35880990417804,2
45.35880990417804,2
52.2422927327442,4
52.2422927327442,4
58.97232155748601,5
58.97232155748601,5
69.53449108170652,5
69.53449108170652,5
76.53973225338605,6
76.53973225338605,6
91.56448114212058,6
91.56448114212058,6
98.46012895282034,8
98.46012895282034,8
105.302911144329,9
105.302911144329,9
112.018623728024,10
112.018623728024,10
118.9186653455125,12
118.9186653455125,12
125.859891018512,13
125.859891018512,13
132.8060334211625,14
132.8060334211625,14
139.7806060590831,15
139.7806060590831,15
162.6896937765449,15
162.6896937765449,15
169.7184611577424,19
169.7184611577424,19
176.741646078001,26
176.741646078001,26
183.7353557466634,28
183.7353557466634,28
190.6772848433011,31
190.6772848433011,31
197.6925429280976,34
197.6925429280976,34
204.7154240995725,39
204.7154240995725,39
213.8572642960816,39
213.8572642960816,39
220.8036172499525,42
220.8036172499525,42
227.752629788943,43
227.752629788943,43
234.7427026231634,48
234.7427026231634,48
243.6992332686165,48
243.6992332686165,48
250.7072238458182,54
250.7072238458182,54
257.7175908432321,56
257.7175908432321,56
264.7459330395362,60
264.7459330395362,60
271.6605643342633,62
271.6605643342633,62
278.6760373411392,64
278.6760373411392,64
285.6909424968088,66
285.6909424968088,66
292.7003370159658,67
292.7003370159658,67
299.7313961160701,71
299.7313961160701,71
306.6943022957599,73
306.6943022957599,73
313.7177094830606,78
313.7177094830606,78
320.6988703736259,83
320.6988703736259,83
327.7272589347941,90
327.7272589347941,90
334.6949697341253,94
334.6949697341253,94
341.7238124665343,95
341.7238124665343,95
348.7319952310365,96
348.7319952310365,96
355.7507802017648,101
355.7507802017648,101
362.7731855291315,105
362.7731855291315,105
369.7857266759859,106
369.7857266759859,106
377.090500314854,106
377.090500314854,106
384.1040936696633,109
384.1040936696633,109
391.1165380941853,113
391.1165380941853,113
398.101558343373,116
398.101558343373,116
405.1254750956272,119
405.1254750956272,119
412.1548646845029,120
412.1548646845029,120
419.1724898398922,121
419.1724898398922,121
426.1842753773187,125
426.1842753773187,125
433.1580824663848,127
433.1580824663848,127
440.1780005661141,133
440.1780005661141,133
447.195319895084,138
447.195319895084,138
454.2202559624312,144
454.2202559624312,144
461.2024261743073,149
461.2024261743073,149
468.2165781119932,153
468.2165781119932,153
475.2338342543296,158
475.2338342543296,158
482.252311792897,161
482.252311792897,161
489.2721938512658,165
489.2721938512658,165
496.2851806551686,170
496.2851806551686,170
503.3017996418471,174
503.3017996418471,174
512.8265916195639,174
512.8265916195639,174
519.8575366839239,181
519.8575366839239,181
526.8875309032547,185
