# time,current_number_bots
0,0
0,0
12,0
12,0
14,1
14,1
31,1
31,1
33,2
33,2
73,2
73,2
75,1
75,2
80,2
80,2
82,3
82,3
100,3
100,3
102,4
102,4
122,4
122,4
124,3
124,3
133,3
133,3
135,4
135,4
145,4
145,4
147,5
147,5
152,5
152,5
154,6
154,6
178,6
178,6
180,7
180,7
205,7
205,7
207,8
207,8
215,8
215,8
217,9
217,9
224,9
224,9
226,11
226,11
228,12
228,12
243,12
243,12
246,12
246,12
248,13
248,13
250,15
250,15
252,17
252,17
254,18
254,18
261,18
261,18
263,19
263,19
265,21
265,21
268,21
268,21
270,22
270,22
272,23
272,23
274,24
274,24
277,24
277,24
279,23
279,23
281,22
281,23
288,23
288,23
290,24
290,24
292,22
292,22
294,23
294,23
297,23
297,23
299,25
299,25
301,28
301,28
304,28
304,28
306,27
306,27
310,27
310,27
312,28
312,28
318,28
318,28
320,31
320,31
322,30
322,30
325,30
325,30
327,33
327,33
329,34
329,34
331,35
333,36
333,36
335,37
335,36
337,37
337,37
340,37
340,37
342,38
342,38
346,38
346,38
348,40
348,40
350,41
350,41
352,40
352,42
355,42
355,42
357,46
357,46
359,44
359,44
361,45
361,45
367,45
367,45
369,46
369,46
371,48
371,48
375,48
375,48
377,49
377,49
381,49
381,49
383,50
383,50
385,52
385,52
387,53
387,53
393,53
393,53
395,54
395,54
398,54
398,54
400,56
400,56
405,56
405,56
407,55
415,55
415,55
420,55
420,55
422,56
422,55
427,55
427,55
430,55
430,55
432,54
432,54
434,53
434,53
436,54
436,54
440,54
440,54
442,56
442,56
443,58
444,57
446,58
446,58
448,59
448,59
450,58
450,58
452,59
452,59
454,60
454,60
459,60
459,60
461,59
461,59
463,60
463,59
466,59
466,59
468,61
468,61
470,60
470,60
472,61
472,60
475,60
475,60
477,61
477,61
479,62
479,62
486,62
486,62
488,60
488,60
490,59
490,59
492,61
492,61
495,61
495,61
497,60
497,61
501,61
501,61
503,60
503,60
505,58
505,59
508,59
508,59
510,61
510,61
515,61
515,61
517,66
517,66
519,70
519,70
521,69
521,69
523,68
523,68
528,68
528,68
530,70
530,70
532,69
532,70
534,71
534,71
536,72
536,71
539,71
539,71
541,72
541,72
544,72
544,72
547,72
547,72
552,72
552,72
554,70
554,70
556,72
556,72
558,69
558,69
561,69
561,69
563,70
563,70
565,69
565,69
567,70
567,69
569,68
569,68
571,70
571,70
573,71
573,71
577,71
577,71
579,70
579,70
581,68
581,68
583,69
583,68
585,67
585,68
587,69
587,68
589,69
589,69
593,69
593,69
595,68
595,68
600,68
600,68
601,70
602,69
608,69
608,69
610,70
610,69
612,70
612,70
616,70
616,70
618,72
618,72
620,71
620,71
622,70
