# time,current_number_bots
0,0
0,0
291,0
291,0
438,7
438,7
585,44
585,44
732,84
732,84
879,98
879,98
1026,100
1026,100
1206,100
1206,100
1353,99
1353,99
1500,100
1500,100
2052.578224937432,100
2200,98
2200,98
2347,99
2347,99
2580.501206300687,99
2728,98
2728,98
2893,98
2893,98
3040,99
3040,99
3487,99
3487,99
3634,100
3634,100
4204,100
4204,100
4374,100
4374,100
4690.123470237013,100
4837,99
4837,100
5547.064437883208,100
5694,99
5694,99
5841,100
5841,100
6817,100
6817,100
7220,100
7220,100
7367,99
7367,99
7630,99
7630,99
7777,100
7777,100
8001,100
8001,100
8148,99
8148,99
8295,100
8295,100
8442,99
8442,99
8589,100
8589,100
8876.521134557668,100
9119,100
9119,100
9266,99
9266,99
9413,100
9413,100
9560,99
9560,99
9787,99
9787,99
9934,100
9934,100
10089.06993694929,100
11051,100
11051,100
11617.4847832385,100
11765,99
11765,99
11966,99
11966,99
12113,100
12113,100
12630,100
12630,100
12777,99
12777,99
12924,100
12924,100
13071,99
13071,99
13218,100
13218,100
13447,100
13447,100
14154,100
14154,100
14301,99
14301,99
14448,98
14448,98
14595,99
14595,99
14742,100
14742,100
14889,99
14889,99
15036,100
15036,100
15183,99
15183,99
15330,98
15330,98
15515,98
15515,98
15662,100
15662,100
15811,100
15811,100
16205,100
16205,100
16352,99
16352,99
16499,100
16499,100
16646,99
16646,99
16793,100
16793,100
17469.9417012115,100
17617,99
17617,99
17764,100
17764,100
18544.97073453199,100
18836,100
18836,100
19379,100
19379,100
19526,99
19526,99
19694,99
19694,99
19841,98
19841,98
19988,99
19988,99
20135,100
20135,100
20426,100
20426,100
20573,99
20573,99
20790.34634560812,99
20938,97
20938,97
21085,98
21085,98
21232,100
21232,100
21428,100
21428,100
21575,98
21575,98
21722,99
21722,99
21889,99
21889,99
22036,100
22036,100
22198,100
22198,100
22345,99
22345,99
22492,100
22492,100
22639,99
22639,99
22786,98
22786,98
22989,98
22989,98
23136,99
23136,99
23285,99
23285,99
23432,100
23432,100
23651.81762420922,100
23799,98
23799,98
23946,99
23946,99
24093,100
24093,100
24429,100
24429,100
24576,99
24576,99
24723,98
24723,98
24870,99
24870,99
25040.77341368343,99
25188,98
25188,98
25342,98
25342,98
25489,99
25489,99
25641,99
25641,99
25788,97
25788,97
25935,100
25935,100
26526.49147102772,100
26674,99
26674,99
26821,98
26821,99
27007,99
27007,99
27218,99
27218,99
27365,100
27365,100
27891,100
27891,100
28038,98
28038,98
28293,98
28293,98
28440,99
28440,99
28640,99
28640,99
28787,100
28787,100
29277,100
29277,100
29680,100
29680,100
29831,100
29831,100
29978,98
29978,98
30125,99
30125,99
30311,99
30311,99
