# time,current_number_bots
0,0
0,0
92,0
92,0
100,1
100,1
111,1
111,1
119.7723212037235,2
119.7723212037235,2
136,2
136,2
144.7723212037235,3
144.7723212037235,3
153.3537739543276,5
153.3537739543276,5
162.0140199600719,6
162.0140199600719,6
173.7723212037235,6
173.7723212037235,6
182.3537739543273,8
182.3537739543273,8
203.3537739543273,8
203.3537739543273,8
212.0250085227868,9
212.0250085227868,9
220.7723212037236,11
220.7723212037236,11
230.6175378434708,11
230.6175378434708,11
239.3537739543277,12
239.3537739543277,12
270.6175378434705,12
270.6175378434705,12
279.3537739543273,16
279.3537739543273,16
292.0324951028279,16
292.0324951028279,16
300.7723212037233,19
300.7723212037233,19
309.5431460502141,21
309.5431460502141,21
318.7723212037233,21
318.7723212037233,21
327.5431460502142,24
327.5431460502142,24
336.3292146552143,25
336.3292146552143,25
353.3537739543289,25
353.3537739543289,25
362.1386870585992,30
362.1386870585992,30
370.7723212037249,31
370.7723212037249,31
379.5431460502156,34
379.5431460502156,34
388.3292146552149,38
388.3292146552149,38
397.1122289452791,40
397.1122289452791,40
405.7723212037235,42
405.7723212037235,42
414.543146050214,45
414.543146050214,45
431.4465099095416,45
431.4465099095416,45
440.1815251311744,49
440.1815251311744,49
448.7723212037233,54
448.7723212037233,54
457.543146050214,59
457.543146050214,59
466.3292146552137,60
466.3292146552137,60
475.1122289452784,62
475.1122289452784,62
483.7723212037233,64
483.7723212037233,64
492.543146050214,66
492.543146050214,66
501.3292146552137,68
501.3292146552137,68
510.1122289452784,72
510.1122289452784,72
518.7723212037225,73
518.7723212037225,73
527.7723212037215,73
527.7723212037215,73
536.5431460502114,81
536.5431460502114,81
545.32921465521,84
545.32921465521,84
554.1122289452735,88
554.1122289452735,88
562.7723212037175,90
562.7723212037175,90
571.5431460502074,93
571.5431460502074,93
580.329214655205,96
580.329214655205,96
589.1122289452675,97
589.1122289452675,97
597.8334771785472,99
597.8334771785472,99
606.6175378434558,102
606.6175378434558,102
615.406494233031,104
615.406494233031,104
624.1486115217477,106
624.1486115217477,106
632.8334771785393,108
632.8334771785393,108
641.6175378434478,111
641.6175378434478,111
650.4064942330231,114
650.4064942330231,114
659.1486115217403,115
659.1486115217403,115
667.8334771785329,117
667.8334771785329,117
676.6175378434424,121
676.6175378434424,121
685.4064942330186,124
685.4064942330186,124
694.1486115217364,128
694.1486115217364,128
702.8334771785289,133
702.8334771785289,133
711.5959897832665,140
711.5959897832665,140
720.3702701199053,146
720.3702701199053,146
729.1486115217324,148
729.1486115217324,148
737.833477178525,152
737.833477178525,152
746.5959897832626,157
746.5959897832626,157
755.3702701199013,159
755.3702701199013,159
764.1486115217284,164
764.1486115217284,164
