# time,current_number_bots
0,0
0,0
139,0
139,0
141,1
141,1
148,1
148,1
150,2
150,2
171,2
171,2
173,3
173,3
176,3
176,3
178,5
178,5
191,5
191,5
193,6
193,6
203,6
203,6
205,7
205,7
213,7
213,7
215,8
215,8
229,8
229,8
231,9
231,9
236,9
236,9
238,11
238,11
244,11
244,11
246,12
246,12
250,12
250,12
252,13
252,13
258,13
258,13
260,14
260,14
264,14
264,14
266,15
266,15
268,17
268,17
272,17
272,17
274,19
278,19
278,19
280,21
280,21
282,22
282,22
287,22
287,22
289,25
289,25
291,26
291,26
295,26
295,26
297,28
297,28
301,28
301,28
303,30
303,30
305,31
305,31
308,31
308,31
310,33
312,34
312,34
315,34
315,34
317,38
317,38
322,38
322,38
324,42
324,42
327,42
327,42
329,44
329,44
331,46
331,46
334,46
334,46
336,48
336,48
338,50
338,50
340,51
340,51
342,53
342,53
344,55
344,55
346,58
346,58
349,58
349,58
351,60
351,60
353,61
353,61
357,61
357,61
359,65
359,65
361,67
361,67
363,69
363,69
365,70
365,70
368,70
368,70
370,73
370,73
372,75
372,75
374,83
374,83
376,86
376,86
378,91
378,91
381,91
381,91
383,95
383,95
385,97
385,97
387,99
387,99
389,101
389,101
391,102
391,102
393,103
393,103
395,106
395,106
397,108
397,108
399,109
399,109
401,111
401,111
403,112
403,112
405,114
405,114
408,114
408,114
410,119
410,119
412,120
412,120
414,123
414,123
417,123
417,123
419,126
419,126
421,127
421,127
423,129
423,129
425,130
425,130
427,132
427,132
429,136
429,136
431,137
431,137
433,140
433,140
435,142
435,142
441,142
441,142
443,144
443,144
445,146
445,146
448,146
448,146
450,150
450,150
454,150
454,150
456,152
456,152
460,152
460,152
462,155
462,155
464,158
464,158
466,159
466,159
469,159
469,159
471,160
471,160
473,162
473,162
475,165
475,165
477,168
477,168
479,170
479,170
481,171
481,171
484,171
484,171
486,172
486,172
488,174
488,174
490,176
490,176
492,177
492,177
494,179
494,179
501,179
501,179
503,183
503,183
505,184
505,184
507,188
507,188
509,190
509,190
514,190
514,190
516,193
516,193
518,196
518,196
521,196
521,196
523,198
523,198
525,199
525,199
528,199
528,199
530,203
530,203
532,204
532,204
536,204
536,204
538,207
538,207
541,207
541,207
543,209
543,209
545,211
545,211
547,212
547,212
549,214
549,214
551,215
551,215
553,216
553,216
561,216
561,216
563,219
563,219
565,220
565,220
567,221
567,221
569,222
569,222
571,224
571,224
579,224
579,224
581,227
581,227
583,228
583,228
585,229
585,229
587,230
587,230
595,230
595,230
597,232
597,232
599,233
599,233
601,234
601,234
603,236
603,236
614,236
614,236
616,238
616,238
629,238
629,238
631,239
631,239
633,240
633,240
649,240
649,240
651,241
651,241
657,241
657,241
659,242
659,242
665,242
665,242
667,243
667,243
681,243
681,243
683,244
683,244
687,244
687,244
689,245
689,245
691,246
691,246
698,246
698,246
700,247
700,247
703,247
703,247
705,248
705,248
762,248
762,248
764,249
764,249
998,249
998,249
998,250
