# time,2 * ((attempt_loops + scan_loops) * LIMIT + total_attempts + total_scans)
972.0000000000125,7014
980.0000000000125,7032
988.0000000000125,7050
996.0000000000122,7064
996.0000000000125,7064
1004.000000000012,7082
1004.000000000013,7082
1012.631260508785,7104
1021.000000000012,7138
1021.000000000013,7138
1029.631260508785,7170
1038.000000000011,7206
1038.000000000013,7206
1046.00000000001,7230
1046.000000000012,7230
1054.00000000001,7246
1054.000000000011,7246
1062.00000000001,7260
1062.000000000011,7260
1070.00000000001,7278
1070.000000000011,7278
1078.00000000001,7296
1078.00000000001,7296
1086.00000000001,7310
1086.00000000001,7310
1094.087174796044,7332
1102.087174796044,7364
1110.087174796044,7400
1118.087174796045,7434
1126.087174796045,7470
1134.087174796047,7518
1142.522081703862,7574
1151.08717479605,7642
1151.08717479605,7642
1159.522081703866,7720
1168.087174796053,7808
1176.522081703868,7906
1185.078211597654,8004
1193.501413638621,8090
1202.078211597651,8180
1210.501413638619,8274
1219.078211597651,8360
1227.501413638621,8466
1236.078211597656,8570
1244.501413638626,8692
1253.189269344824,8820
1261.974155881551,8932
1270.429384863734,9030
1279.18926934482,9116
1279.18926934482,9116
1287.492730376107,9214
1296.18926934482,9320
1304.6424848405,9442
1313.429384863732,9578
1322.189269344819,9718
1330.642484840499,9872
1339.429384863729,10012
1348.189269344815,10166
1356.642484840495,10292
1365.219168318778,10416
1365.219168318778,10416
1374.000000000018,10544
1374.00000000002,10544
1382.692852105954,10650
1391.219168318781,10756
1400.00000000002,10854
1400.000000000022,10854
1408.692852105957,10956
1417.000000000023,11042
1417.000000000023,11042
1425.692852105957,11142
1434.000000000021,11250
1442.692852105954,11366
1451.146312912133,11476
1459.893670849562,11598
1468.146312912129,11712
1476.893670849557,11834
1485.146312912123,11960
1493.893670849552,12090
1502.389239883008,12218
1511.122333116714,12326
1519.79872711037,12452
1528.389239883004,12570
1537.111495081633,12688
1545.798727110366,12792
1554.580435745703,12900
1563.328810569743,13028
1572.111495081627,13150
1572.111495081627,13150
1580.777623307471,13272
1589.225016759248,13382
1597.999999999986,13492
