# time,current_number_bots
0,0
0,0
36,0
36,0
53,1
53,1
86,1
86,1
103.3852315845434,3
103.3852315845434,3
120.9527748532594,4
120.9527748532594,4
149.769018872222,4
149.769018872222,4
167.0439050122942,6
167.0439050122942,6
184.596152841059,7
184.596152841059,7
204.5961528410591,7
204.5961528410591,7
222.0439050122948,8
222.0439050122948,8
239.8897048027102,8
239.8897048027102,8
257.385231584545,10
257.385231584545,10
274.952774853261,11
274.952774853261,11
292.385231584545,10
292.385231584545,10
312,10
312,10
329.3549392740804,9
329.3549392740804,9
346.9247907252166,10
346.9247907252166,10
384.0000000000001,10
401.354939274083,11
401.354939274083,11
418.9247907252202,12
418.9247907252202,12
442,12
442,12
459.3996759685088,9
459.3996759685088,9
476.775846283849,11
476.775846283849,11
494.0000000000014,10
494.0000000000026,10
511.4006985387904,12
511.4006985387904,12
528.7758462838484,14
528.7758462838484,14
546.0000000000031,13
546.0000000000053,13
563.4006985387925,12
563.4006985387925,12
585.0000000000032,12
602.4006985387941,11
602.4006985387941,11
619.8310671164269,16
619.8310671164269,16
637.4006985387924,19
637.4006985387924,19
654.9551668938419,18
654.9551668938419,18
672.4006985387937,19
672.4006985387937,19
689.9551668938429,17
689.9551668938429,17
707.400698538794,16
707.400698538794,16
724.9551668938429,18
724.9551668938429,18
742.5306971498886,16
742.5306971498886,16
760.0950506414976,14
760.0950506414976,14
777.5306971498877,17
777.5306971498877,17
795.0950506414947,18
795.0950506414947,18
812.2335532668648,15
812.2335532668648,15
829.7957386278624,14
829.7957386278624,14
846.9999999999977,19
847.0950506414923,18
863.9999999999993,22
864.0950506414915,21
881.1919713472702,22
881.1919713472702,22
898.7133079787641,23
898.7133079787641,23
916.2409846159156,27
916.2409846159156,27
933.7957386278597,29
933.7957386278597,29
950.999999999998,36
951.3646413649931,35
968.9340471326101,31
968.9340471326101,31
986.2409846159144,32
986.2409846159144,32
1003.771841633789,33
1003.771841633789,33
1021.240984615915,37
1021.240984615915,37
1038.737395690192,36
1038.737395690192,36
1056.054822861639,37
1056.054822861639,37
1073.572284965861,41
1073.572284965861,41
1091.054822861631,42
1091.054822861631,42
1108.572284965854,44
1108.572284965854,44
1126.053830722362,45
1126.053830722362,45
1143.999999999962,45
1143.999999999963,45
1161.572284965849,43
1161.572284965849,43
1179.136399006578,40
1179.136399006578,40
1196.63390418961,43
1196.63390418961,43
1214.152833934527,40
1214.152833934527,40
1231.633904189604,33
1231.633904189604,33
1249.20521703356,36
1249.20521703356,36
1268.999999999963,36
1268.999999999978,36
1286.429945485497,35
1286.429945485497,35
1303.999999999966,34
1303.99999999998,34
1321.506595722193,37
1321.506595722193,37
1339.059530431332,34
