# time,current_number_bots
0,0
0,0
27,0
27,0
48,1
48,1
69,2
69,2
100,2
100,2
121,4
121,4
142,9
142,9
163,14
163,14
184,17
184,17
205,26
205,26
226,31
226,31
247,34
247,34
268,43
268,43
289,48
289,48
310,53
310,53
331,59
331,59
352,63
352,63
373,67
373,67
394,73
394,73
415,76
415,76
436,77
436,77
458,77
458,77
479,82
479,82
500,85
500,85
521,86
521,86
550,86
550,86
571,89
571,89
592,88
592,88
613,90
613,90
634,92
634,92
678,92
678,92
699,91
699,91
727,91
727,91
748,89
748,89
769,86
769,86
790,89
790,89
816,89
816,89
837,87
837,87
858,86
858,86
879,87
879,87
900,90
900,90
921,91
921,91
942,93
942,93
963,94
963,94
984,95
984,95
1005,97
1005,97
1026,96
1026,96
1065,96
1065,96
1086,98
1086,98
1107,97
1107,97
1148,97
1148,97
1169,95
1169,95
1190,96
1190,95
1211,93
1211,93
1232,95
1232,95
1253,94
1253,94
1274,93
1274,93
1295,92
1295,92
1332,92
1332,92
1366,92
1366,92
1387,91
1387,91
1408,92
1408,92
1429,93
1429,93
1467,93
1467,93
1488,91
1488,91
1509,92
1509,92
1530,90
1530,90
1551,88
1551,88
1572,91
1572,91
1593,90
1593,90
1614,91
1614,91
1635,92
1635,92
1656,90
1656,90
1677,89
1677,89
1698,91
1698,91
1719,89
1719,89
1740,88
1740,89
1761,88
1761,88
1783,88
1783,88
1816,88
1816,88
1837,91
1837,91
1858,93
1858,93
1879,97
1879,97
1900,95
1900,95
1921,92
1921,92
1942,90
1942,90
1963,89
1963,89
1984,93
1984,93
2005,92
2005,92
2035,92
2035,92
2056,91
2056,91
2078,91
2078,91
2102,91
2102,91
2123,93
2123,93
2144,94
2144,94
2167,94
2167,94
2188,91
2188,91
2209,92
2209,92
2237,92
2237,92
2258,95
2258,95
2279,94
2279,94
2311,94
2311,94
2332,93
2332,93
2353,94
2353,94
2374,93
2374,93
2395,95
2395,95
2416,96
2416,96
2437,95
2437,95
2458,94
2458,94
2489,94
2489,94
2510,95
2510,95
2538,95
2538,95
2559,97
2559,97
2580,96
2580,96
2601,93
2601,93
2623,93
2623,93
2654,93
2654,93
2675,90
2675,90
2697,90
2697,90
2718,88
2718,88
2739,92
2739,92
2760,94
2760,94
2785,94
2785,94
2806,95
2806,95
2827,94
2827,94
2848,93
2848,93
2869,92
2869,92
2890,94
2890,94
2911,95
2911,95
2952,95
2952,95
2986,95
2986,95
3007,97
3007,97
3028,95
3028,95
3050,95
3050,95
3071,92
3071,92
3092,93
3092,93
3113,94
3113,94
3134,92
3134,92
3155,90
3155,90
3176,92
3176,92
3197,93
3197,93
3218,91
3218,91
3242,91
3242,91
3263,89
