# time,current_number_bots
0,0
0,0
147,13
147,13
294,64
294,64
441,87
441,87
588,99
588,99
735,100
735,100
882,99
882,99
1029,100
1029,100
1300,100
1300,100
1858,100
1858,100
2005,99
2005,99
2152,100
2152,100
3749,100
3749,100
3896,99
3896,99
4043,100
4043,100
4815,100
4815,100
4962,99
4962,99
5109,100
5109,100
5256,98
5256,98
5403,99
5403,99
5550,100
5550,100
5974,100
5974,100
6170,100
6170,100
6317,99
6317,99
6473,99
6473,99
6620,100
6620,100
9327,100
9327,100
9985,100
9985,100
10196,100
10196,100
10462,100
10462,100
14729,100
14729,100
15446,100
15446,100
16035,100
16035,100
17181,100
17181,100
17846,100
17846,100
21085,100
21085,100
21357,100
21357,100
21504,99
21504,99
21682,99
21682,99
21829,100
21829,100
25167,100
25167,100
25314,98
25314,98
25461,99
25461,99
25608,100
25608,100
27302,100
27302,100
28277,100
28277,100
28704,100
28704,100
29937,100
29937,100
30084,99
30084,99
30231,100
30231,100
30638,100
30638,100
33772,100
33772,100
33919,99
33919,99
34066,100
34066,100
35853,100
35853,100
36000,99
36000,99
36147,100
36147,100
36294,99
36294,99
36441,100
36441,100
37444,100
37444,100
37771,100
37771,100
38751,100
38751,100
39179,100
39179,100
39326,99
39326,99
39473,100
39473,100
39620,98
39620,98
39767,100
39767,100
39914,99
39914,99
40061,100
40061,100
40659,100
40659,100
40806,99
40806,99
40953,100
40953,100
41136,100
41136,100
41988,100
41988,100
43632,100
43632,100
44765,100
44765,100
45094,100
45094,100
45241,99
45241,99
45388,100
45388,100
45758,100
45758,100
45910,100
45910,100
46097,100
46097,100
46713,100
46713,100
46909,100
46909,100
47911,100
47911,100
51048,100
51048,100
51195,99
51195,99
51342,100
51342,100
51834,100
51834,100
52445,100
52445,100
53065,100
53065,100
55898,100
55898,100
56672,100
56672,100
58744,100
58744,100
58891,99
58891,99
59038,100
59038,100
61706,100
61706,100
62654,100
62654,100
65068,100
65068,100
66357,100
66357,100
66504,99
66504,99
66687,99
66687,99
66942,99
66942,99
67089,100
67089,100
67438,100
67438,100
69073,100
69073,100
69843,100
69843,100
70248,100
70248,100
70395,98
70395,98
70542,99
70542,99
70689,100
70689,100
70836,99
70836,99
70984,99
70984,99
71131,98
71131,98
71278,99
71278,99
71425,98
71425,98
71572,99
71572,99
72059,99
72059,99
72206,100
72206,100
73120,100
73120,100
73267,98
73267,98
73414,97
73414,97
73561,100
73561,100
74735,100
74735,100
74962,100
74962,100
76617,100
76617,100
77772,100
77772,100
78132,100
78132,100
78779,100
78779,100
79482,100
79482,100
80225,100
80225,100
81109,100
81109,100
82227,100
82227,100
82374,99
82374,99
82521,100
82521,100
83401,100
83401,100
