# time,message_loops * LIMIT + total_messages
104811,21083972
104958,21113656
105105,21143348
105252,21173050
105399,21202744
105546,21232438
105693,21262124
105840,21291634
105987,21321210
106134,21350760
106281,21380448
106428,21410152
106575,21439690
106722,21469124
106722,21469124
106869,21498824
106869,21498824
107016,21528528
107163,21558222
107310,21587910
107457,21617608
107604,21647286
107604,21647286
107751,21676994
107898,21706682
108045,21736386
108192,21766076
108339,21795758
108339,21795758
108486,21825458
108633,21855162
108780,21884856
108927,21914544
109074,21944242
109221,21973920
109368,22003628
109515,22033316
109662,22063020
109809,22092710
109956,22122132
110103,22151244
110103,22151244
110250,22180782
110397,22210474
110544,22240160
110691,22269864
110838,22299534
110985,22329250
111132,22358934
111279,22388638
111426,22418322
111573,22448010
111720,22477712
111867,22507416
112014,22537004
112161,22566162
112308,22595848
112455,22625522
112602,22655238
112749,22684920
112896,22714624
113043,22744160
113190,22773856
113337,22803554
113484,22833026
113631,22862726
113778,22892400
113925,22922112
113925,22922112
114072,22951786
114219,22981496
114366,23011184
114513,23040888
114660,23070438
114807,23100076
114954,23129772
115101,23159468
115248,23189174
115395,23218652
115542,23248268
115689,23277948
115836,23307658
115983,23337346
116130,23367048
116277,23396724
116424,23426424
116571,23456120
116571,23456120
116718,23485816
116718,23485816
116865,23515522
117012,23545196
117012,23545196
117159,23574902
117306,23604582
117306,23604582
117453,23634292
117600,23663980
117747,23693682
117894,23723358
117894,23723358
118041,23753058
118188,23782754
118335,23812450
118482,23842054
118629,23871514
118776,23900926
118923,23930314
118923,23930314
119070,23959984
119217,23989672
119217,23989672
119364,24019366
119511,24049054
119658,24078752
119805,24108446
119952,24138142
120099,24167848
120246,24197524
120246,24197524
120393,24227228
120393,24227228
120540,24256852
120687,24286434
120834,24316122
120981,24345692
120981,24345692
121128,24375386
121275,24405084
121422,24434772
121569,24464476
121716,24494180
121863,24523860
121863,24523860
122010,24553562
122157,24583136
122304,24612774
122451,24642424
122598,24671840
122745,24701526
122892,24731222
123039,24760912
123186,24790616
123186,24790616
123333,24820320
123480,24849860
123627,24879516
123774,24909196
123921,24938734
124068,24968398
124215,24998098
124362,25027480
124509,25057156
124656,25086724
124656,25086724
124803,25116436
124803,25116436
124950,25146136
125097,25175816
125244,25205522
125391,25235052
125538,25264748
125685,25294426
125832,25324064
125979,25353456
126126,25383124
126273,25412822
126420,25442532
126567,25472228
126714,25501774
126861,25531474
126861,25531474
127008,25561146
127155,25590860
127302,25620540
127449,25650252
127596,25679936
127743,25709614
127890,25739312
128037,25769022
128184,25798718
128331,25828318
128478,25857738
128625,25887402
128772,25917116
128919,25946798
129066,25976508
129213,26006194
129213,26006194
129360,26035870
129360,26035870
129507,26065418
129654,26095138
129801,26124740
129948,26154366
130095,26184080
130242,26213752
130389,26243464
130536,26272918
130536,26272918
130683,26302472
130830,26332004
130977,26361626
131124,26391314
131271,26421032
131418,26450628
131565,26480262
131565,26480262
131712,26509704
131859,26539374
132006,26569092
132153,26598778
132300,26628484
132447,26658162
132447,26658162
132594,26687802
132741,26717198
132888,26746760
133035,26776446
133182,26806136
133182,26806136
133329,26835846
133476,26865516
133623,26895226
133770,26924920
133917,26954626
134064,26984304
134211,27013992
134358,27043688
134505,27073394
134652,27103080
134799,27132770
134946,27162480
135093,27192150
135240,27221860
135387,27251554
135534,27281260
135681,27310938
135828,27340338
135975,27369902
135975,27369902
136122,27399602
136269,27429292
136416,27458982
136416,27458982
136563,27488552
136710,27518140
136710,27518140
136857,27547850
137004,27577538
137151,27607152
137298,27636714
137445,27666398
137445,27666398
137592,27696098
137739,27725770
137886,27755336
138033,27785026
138180,27814734
138327,27844406
138474,27874118
138621,27903806
138768,27933510
138915,27963190
139062,27992880
139209,28022578
139356,28052278
139503,28081970
139650,28111660
139797,28141368
139944,28171040
140091,28200752
140238,28230440
140385,28260144
140532,28289824
140679,28319270
140679,28319270
140826,28348726
140973,28378426
141120,28408118
141267,28437810
141414,28467352
141561,28496988
141708,28526704
141855,28556392
142002,28586096
142149,28615780
142296,28645468
142443,28675164
142590,28704864
142737,28734556
142884,28764244
143031,28793954
143178,28823622
143325,28853338
143472,28882890
143619,28912576
143766,28942260
143913,28971942
143913,28971942
144060,29001644
144207,29031344
144354,29061038
144501,29090726
144648,29120434
144795,29150104
144942,29179818
145089,29209506
145089,29209506
145236,29239210
145383,29268894
145530,29298576
145677,29328278
145824,29357978
145971,29387672
146118,29417360
146265,29447068
146412,29476646
146559,29506276
146706,29535964
146853,29565668
147000,29595352
147147,29625036
147294,29654736
147294,29654736
147441,29684310
147588,29714002
147588,29714002
147735,29743692
147882,29773402
148029,29803068
148029,29803068
148176,29832784
148323,29862474
148470,29892176
148617,29921860
148764,29951542
148911,29981244
149058,30010944
149205,30040636
149352,30070326
149352,30070326
149499,30100036
149646,30129702
149646,30129702
149793,30159286
149940,30188682
150087,30218288
150234,30247982
150234,30247982
150381,30277662
150528,30307364
150528,30307364
150675,30337066
150822,30366756
150969,30396448
151116,30425956
151116,30425956
151263,30455514
151410,30485226
151557,30514666
151704,30544338
151851,30574038
151998,30603720
152145,30633326
152145,30633326
152292,30662800
152439,30692496
152586,30722186
152733,30751884
152880,30781562
152880,30781562
153027,30811276
153174,30840966
153321,30870652
153468,30900352
153615,30930034
153762,30959678
153909,30989082
154056,31018620
154203,31048310
154350,31078010
154497,31107682
154644,31137282
154791,31166970
154938,31196598
155085,31226072
155232,31255752
155379,31285444
155526,31315072
155673,31344476
155820,31373866
155967,31403210
155967,31403210
156114,31432806
156261,31462472
156408,31491984
156408,31491984
156555,31521646
156555,31521646
156702,31551346
156702,31551346
156849,31581028
156996,31610716
157143,31640424
157290,31670124
157437,31699810
157584,31729512
157731,31759190
157878,31788716
158025,31818080
158172,31847394
158319,31876956
158466,31906642
158613,31936330
158613,31936330
158760,31966038
158907,31995738
158907,31995738
159054,32025426
159201,32055126
159348,32084808
159495,32114300
159642,32143834
159789,32173388
159936,32203084
160083,32232772
160230,32262462
160377,32292164
160524,32321866
160671,32351546
160818,32381254
160965,32410936
161112,32440630
161259,32470332
161406,32499762
161553,32529420
161700,32559110
161847,32588798
161994,32618500
162141,32648202
162288,32677882
162435,32707584
162582,32737106
162729,32766802
162876,32796366
163023,32826058
163170,32855746
163317,32885442
163464,32915080
163611,32944706
163758,32974408
163905,33004088
164052,33033798
164199,33063364
164346,33092840
164493,33122540
164640,33152230
164787,33181918
164934,33211512
165081,33240910
165228,33270560
165375,33300260
165522,33329938
165669,33359650
165816,33389236
165963,33418876
166110,33448576
166110,33448576
166257,33478268
166404,33507956
166551,33537640
166698,33567340
166845,33597042
166845,33597042
166992,33626604
167139,33656286
167286,33686002
167433,33715678
167580,33745376
167727,33775074
167874,33804770
168021,33834456
168168,33863922
168168,33863922
168315,33893418
168462,33923114
168462,33923114
168609,33952672
168756,33982164
168903,34011674
169050,34041352
169197,34071048
169344,34100746
169491,34130438
169638,34160120
169785,34189578
169932,34219220
169932,34219220
170079,34248762
170226,34278266
170373,34307650
170520,34337240
170667,34366826
170814,34396416
170814,34396416
170961,34426118
171108,34455810
171255,34485334
171402,34514946
171549,34544640
171696,34574334
171843,34604040
171990,34633716
172137,34663428
172284,34693110
172431,34722808
172578,34752510
172725,34782202
172872,34811882
173019,34841580
173166,34871122
173313,34900824
173460,34930528
173460,34930528
173607,34960204
173754,34989916
173754,34989916
173901,35019598
174048,35049296
174195,35078880
174342,35108096
174489,35137774
174636,35167116
174783,35196796
174930,35226502
175077,35256208
175224,35285890
175224,35285890
175371,35315442
175518,35344880
175665,35374358
175812,35404020
175959,35433528
176106,35463222
176253,35492912
176400,35522592
176400,35522592
176547,35552298
176694,35582006
176841,35611678
176988,35641392
177135,35671076
177282,35700774
177429,35730474
177576,35760162
177723,35789856
177870,35819546
178017,35849226
178164,35878932
178311,35908640
178458,35938312
178605,35968026
178605,35968026
178752,35997500
178899,36027056
179046,36056748
179193,36086448
179193,36086448
179340,36116068
179487,36145660
179634,36175218
179781,36204924
179928,36234356
180075,36264030
180222,36293742
180369,36323430
180516,36353122
180663,36382816
180663,36382816
180810,36412510
180810,36412510
180957,36442210
181104,36471896
181251,36501578
181398,36531282
181545,36560990
181692,36590664
181839,36620376
181986,36650064
181986,36650064
182133,36679756
182280,36709450
182427,36739144
182574,36768844
182721,36798530
182868,36828212
183015,36857916
183162,36887624
183309,36917298
183456,36947010
183603,36976698
183750,37006390
183897,37036084
184044,37065778
184191,37095240
184338,37124926
184485,37154610
184632,37184312
184779,37213994
184926,37243564
185073,37273270
185220,37302964
185367,37332632
185514,37362232
185514,37362232
185661,37391926
185808,37421624
185955,37451306
186102,37480996
186249,37510698
186396,37540408
186543,37569992
186690,37599404
186837,37628926
186837,37628926
186984,37658624
187131,37688320
187278,37717846
187425,37747544
187425,37747544
187572,37777228
187719,37806916
187866,37836610
188013,37866328
188160,37895998
188307,37925700
188454,37955394
188601,37985098
188748,38014788
188895,38044480
189042,38074178
189189,38103862
189189,38103862
189336,38133550
189483,38163244
189630,38192962
189777,38222632
189924,38252334
190071,38282028
190218,38311732
190365,38341422
190512,38370900
190659,38400416
190806,38429976
190953,38459664
191100,38489356
191100,38489356
191247,38518900
191394,38548550
191394,38548550
191541,38578258
191688,38607950
191688,38607950
191835,38637654
191982,38667344
192129,38697042
192276,38726730
192276,38726730
192423,38756416
192570,38786108
192717,38815800
192864,38845518
193011,38875184
193011,38875184
193158,38904892
193305,38934584
193452,38964288
193599,38993978
193746,39023676
193893,39053364
194040,39083050
194187,39112742
194334,39142434
194481,39172152
194628,39201672
194628,39201672
194775,39231118
194922,39260660
195069,39290362
195216,39320048
195363,39349744
195510,39379440
195657,39409126
195804,39438818
195951,39468510
196098,39498226
196245,39527892
196392,39557600
196539,39587294
196686,39616866
196833,39646102
196980,39675798
197127,39705490
197274,39735182
197421,39764874
197568,39794568
197715,39824142
197862,39853808
198009,39883522
198156,39913056
198303,39942756
198450,39972442
198597,40002138
198744,40031824
198744,40031824
198891,40061522
199038,40091218
199185,40120910
199332,40150474
199479,40180140
199626,40209854
199773,40239548
199920,40269248
199920,40269248
200067,40298800
200214,40328500
200361,40358186
200508,40387880
200655,40417582
200802,40447276
200949,40476978
201096,40506644
201096,40506644
201243,40536360
201390,40566052
201537,40595752
201684,40625434
201831,40655134
201831,40655134
201978,40684820
202125,40714514
202272,40744216
202419,40773910
202566,40803612
202713,40833278
202860,40862994
202860,40862994
203007,40892686
203154,40922260
203154,40922260
203301,40951650
203448,40981058
203595,41010506
203742,41040200
203742,41040200
203889,41069896
204036,41099596
204183,41129296
204183,41129296
204330,41158962
204477,41188678
204624,41218370
204771,41248070
204918,41277750
205065,41307452
205065,41307452
