# time,current_number_bots
0,0
0,0
105,8
105,8
210,22
210,22
315,54
315,54
420,80
420,80
525,92
525,92
630,95
630,95
735,97
735,97
840,99
840,99
988,99
988,99
1093,98
1093,98
1276,98
1276,98
1381,97
1381,97
1486,98
1486,98
1591,100
1591,100
2074,100
2074,100
2179,99
2179,99
2400,99
2400,99
2505,98
2505,98
2677,98
2677,98
2782,96
2782,96
2887,97
2887,97
3083,97
3083,97
3188,96
3188,96
3309,96
3309,96
3459,96
3459,96
3564,97
3564,97
3669,99
3669,99
3774,98
3774,98
3879,99
3879,99
3984,97
3984,97
4164,97
4164,97
4269,98
4269,98
4374,100
4374,100
4479,99
4479,99
4655,99
4655,99
4760,98
4760,98
4865,99
4865,99
5019,99
5019,99
5218,99
5218,99
5323,98
5323,98
5428,99
5428,99
5656,99
5656,99
5761,100
5761,100
5955,100
5955,100
6060,98
6060,98
6209,98
6209,98
6314,97
6314,97
6419,96
6419,96
6524,98
6524,98
6629,97
6629,97
6734,98
6734,98
6857,98
6857,98
6962,95
6962,95
7103,95
7103,95
7208,99
7208,99
7401,99
7401,99
7506,97
7506,97
7645,97
7645,97
7750,96
7750,97
7855,98
7855,98
7960,96
7960,96
8065,97
8065,97
8170,96
8170,96
8275,98
8275,98
8380,99
8380,99
8485,100
8485,100
8590,99
8590,99
8695,98
8695,98
8814,98
8814,98
8919,99
8919,99
9024,100
9024,100
9206,100
9206,100
9311,98
9311,98
9416,97
9416,97
9521,96
9521,96
9626,97
9626,97
9731,100
9731,100
10078,100
10078,100
10183,98
10183,98
10380,98
10380,98
10485,99
10485,99
10590,100
10590,100
10809,100
10809,100
10914,98
10914,98
11042,98
11042,98
11258,98
11258,98
11689,98
11689,98
11794,100
11794,100
11911,100
11911,100
12016,98
12016,98
12228,98
12228,98
12333,100
12333,100
12584,100
12584,100
12689,99
12689,99
12794,96
12794,96
12973,96
12973,96
13078,97
13078,97
13183,96
13183,96
13293,96
13293,96
13402,96
13402,96
13507,98
13507,98
13612,96
13612,96
13717,97
13717,97
13822,96
13822,96
13935,96
13935,96
14040,95
14040,95
14145,96
14145,96
14250,98
14250,98
14355,99
14355,99
14521,99
14521,99
14626,98
14626,98
14731,99
14731,99
14836,100
14836,100
14941,99
14941,99
15096,99
15096,99
15201,98
15201,98
15306,97
15306,97
15411,98
15411,98
15538,98
15538,98
15643,99
15643,99
15782,99
15782,99
15887,100
15887,100
16028,100
16028,100
16133,96
16133,96
16238,95
16238,95
16343,93
16343,93
16448,95
16448,95
16553,97
16553,97
16658,98
16658,98
16763,97
16763,97
16868,94
16868,94
16973,96
16973,96
17078,97
17078,97
17183,98
17183,98
17381,98
17381,98
17486,99
