# in_botnet[5] #1
33.34657629393041 1.0
100.2430605099794 1.0
# in_botnet[5] #27
0.0 0.0
20.17456252896227 0.0
20.17456252896227 0.0
20.17456252896227 1.0
100.0000000000001 1.0
# in_botnet[5] #28
0.0 0.0
20.21031370316632 0.0
20.21031370316632 0.0
20.21031370316632 1.0
100.0000000000002 1.0
# in_botnet[5] #29
0.0 0.0
32.0 0.0
32.0 0.0
32.0 1.0
100.4789142646689 1.0
# in_botnet[5] #30
0.0 0.0
20.43672890495509 0.0
20.43672890495509 0.0
20.43672890495509 1.0
100.1495217720512 1.0
# in_botnet[5] #31
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.4046777551994 1.0
# in_botnet[5] #32
0.0 0.0
32.0 0.0
32.0 0.0
32.0 1.0
100.2752253660001 1.0
# in_botnet[5] #33
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.1191045490384 1.0
# in_botnet[5] #34
0.0 0.0
26.81000602897257 0.0
26.81000602897257 0.0
26.81000602897257 1.0
100.5785738633983 1.0
# in_botnet[5] #35
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.1528010449961 1.0
# in_botnet[5] #36
0.0 0.0
37.01713845459744 0.0
37.01713845459744 0.0
37.01713845459744 1.0
100.0171384545974 1.0
# in_botnet[5] #37
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.1954112601493 1.0
# in_botnet[5] #38
0.0 0.0
37.93816167442128 0.0
37.93816167442128 0.0
37.93816167442128 1.0
100.1849147328176 1.0
# in_botnet[5] #39
0.0 0.0
27.34170098463073 0.0
27.34170098463073 0.0
27.35403579335009 1.0
27.35403579335009 1.0
100.3417009846307 1.0
# in_botnet[5] #40
0.0 0.0
29.0 0.0
29.0 0.0
29.0 1.0
100.4609069072176 1.0
# in_botnet[5] #41
0.0 0.0
26.2002194696106 0.0
26.2002194696106 0.0
26.2002194696106 1.0
100.2002194696103 1.0
# in_botnet[5] #42
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.0053301430242 1.0
# in_botnet[5] #43
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.1696325726807 1.0
# in_botnet[5] #44
0.0 0.0
33.29618741432205 0.0
33.29618741432205 0.0
33.29618741432205 1.0
100.4321753897239 1.0
# in_botnet[5] #45
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.2167080568614 1.0
# in_botnet[5] #46
0.0 0.0
34.89879002328962 0.0
34.89879002328962 0.0
34.89879002328962 1.0
100.1844088078942 1.0
# in_botnet[5] #47
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.9512534567621 1.0
# in_botnet[5] #48
0.0 0.0
26.0 0.0
26.0 0.0
26.0 1.0
100.2735147506871 1.0
# in_botnet[5] #49
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.0000000000002 1.0
# in_botnet[5] #50
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.1717155883089 1.0
# in_botnet[5] #51
0.0 0.0
20.1780203813687 0.0
20.1780203813687 0.0
20.1780203813687 1.0
100.2297701998511 1.0
# in_botnet[5] #52
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.8198559954762 1.0
# in_botnet[5] #53
0.0 0.0
36.59594224323519 0.0
36.59594224323519 0.0
36.59594224323519 1.0
100.2448991732672 1.0
# in_botnet[5] #54
0.0 0.0
20.39866752433591 0.0
20.39866752433591 0.0
20.39866752433591 1.0
100.2359249553518 1.0
# in_botnet[5] #55
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.1460845078517 1.0
# in_botnet[5] #56
0.0 0.0
26.0 0.0
26.0 0.0
26.0 1.0
100.0470981684048 1.0
# in_botnet[5] #57
0.0 0.0
30.10772041324526 0.0
30.10772041324526 0.0
30.10772041324526 1.0
100.4551800596246 1.0
# in_botnet[5] #58
0.0 0.0
29.0 0.0
29.0 0.0
29.0 1.0
100.2318389741488 1.0
# in_botnet[5] #59
0.0 0.0
20.82138073910028 0.0
20.82138073910028 0.0
20.82138073910028 1.0
100.5863686301745 1.0
# in_botnet[5] #60
0.0 0.0
33.21339589240961 0.0
33.21339589240961 0.0
33.21339589240961 1.0
100.2133958924096 1.0
# in_botnet[5] #61
0.0 0.0
20.78396763210185 0.0
20.78396763210185 0.0
20.78396763210185 1.0
100.6288465086836 1.0
# in_botnet[5] #62
0.0 0.0
20.90648784744553 0.0
20.90648784744553 0.0
20.90648784744553 1.0
100.4851347550284 1.0
# in_botnet[5] #63
0.0 0.0
29.0 0.0
29.0 0.0
29.0 1.0
100.11730733281 1.0
# in_botnet[5] #64
0.0 0.0
29.0 0.0
29.0 0.0
29.0 1.0
100.1313843637948 1.0
# in_botnet[5] #65
0.0 0.0
20.15342942834832 0.0
20.15342942834832 0.0
20.15342942834832 1.0
101.0 1.0
# in_botnet[5] #66
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.0000000000001 1.0
# in_botnet[5] #67
0.0 0.0
22.0 0.0
22.0 0.0
22.0 1.0
100.322670370806 1.0
# in_botnet[5] #68
0.0 0.0
27.15696163102984 0.0
27.15696163102984 0.0
27.15696163102984 1.0
100.1569616310298 1.0
# in_botnet[5] #69
0.0 0.0
27.51918061589822 0.0
27.51918061589822 0.0
27.51918061589822 1.0
100.0000000000002 1.0
# in_botnet[5] #70
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.0000000000001 1.0
# in_botnet[5] #71
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.0793718362693 1.0
# in_botnet[5] #72
0.0 0.0
26.50360499904491 0.0
26.50360499904491 0.0
26.50360499904491 1.0
100.3353015037656 1.0
# in_botnet[5] #73
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.0124596122187 1.0
# in_botnet[5] #74
0.0 0.0
36.4757605044645 0.0
36.4757605044645 0.0
36.48577075274742 1.0
36.48577075274742 1.0
100.0991418139086 1.0
# in_botnet[5] #75
0.0 0.0
23.49700966593809 0.0
23.49700966593809 0.0
23.49700966593809 1.0
100.2548095222003 1.0
# in_botnet[5] #76
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.4538449192142 1.0
# in_botnet[5] #77
0.0 0.0
27.68905807406796 0.0
27.68905807406796 0.0
27.68905807406796 1.0
100.0381664985325 1.0
# in_botnet[5] #78
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.0000000000001 1.0
# in_botnet[5] #79
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.0437268953225 1.0
# in_botnet[5] #80
0.0 0.0
20.31136642629281 0.0
20.31136642629281 0.0
20.31136642629281 1.0
100.867274869662 1.0
# in_botnet[5] #81
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.2778071351363 1.0
# in_botnet[5] #82
0.0 0.0
22.0 0.0
22.0 0.0
22.0 1.0
100.079998687841 1.0
# in_botnet[5] #83
0.0 0.0
29.0 0.0
29.0 0.0
29.0 1.0
100.203115100041 1.0
# in_botnet[5] #84
0.0 0.0
31.95418060733937 0.0
31.95418060733937 0.0
31.95418060733937 1.0
100.0912487050518 1.0
# in_botnet[5] #85
0.0 0.0
20.31142348446883 0.0
20.31142348446883 0.0
20.31142348446883 1.0
100.3114234844688 1.0
# in_botnet[5] #86
0.0 0.0
26.0 0.0
26.0 0.0
26.0 1.0
100.4399701319635 1.0
# in_botnet[5] #87
0.0 0.0
29.39240395346777 0.0
29.39240395346777 0.0
29.39240395346777 1.0
100.0089184956037 1.0
# in_botnet[5] #88
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.8194151867647 1.0
# in_botnet[5] #89
0.0 0.0
29.0 0.0
29.0 0.0
29.0 1.0
100.0337363954168 1.0
# in_botnet[5] #90
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.1569732648786 1.0
# in_botnet[5] #91
0.0 0.0
30.79130432524051 0.0
30.79130432524051 0.0
30.79130432524051 1.0
100.428712888388 1.0
# in_botnet[5] #92
0.0 0.0
22.0 0.0
22.0 0.0
22.0 1.0
100.5604654231574 1.0
# in_botnet[5] #93
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.0000000000002 1.0
# in_botnet[5] #94
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.0108187312727 1.0
# in_botnet[5] #95
0.0 0.0
29.0 0.0
29.0 0.0
29.0 1.0
100.0000000000001 1.0
# in_botnet[5] #96
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.3919013093691 1.0
# in_botnet[5] #97
0.0 0.0
26.0 0.0
26.0 0.0
26.0 1.0
100.2249609748835 1.0
# in_botnet[5] #98
0.0 0.0
27.4287273271475 0.0
27.4287273271475 0.0
27.4287273271475 1.0
100.4369154737413 1.0
# in_botnet[5] #99
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.0915891558398 1.0
# in_botnet[5] #100
0.0 0.0
29.0 0.0
29.0 0.0
29.0 1.0
100.0619871049447 1.0
