# total_messages #1
32.0 104.0
# total_messages #26
0.0 0.0
7.0 0.0
7.0 2.0
8.0 2.0
8.0 4.0
8.0 4.0
9.0 4.0
9.0 6.0
9.0 6.0
10.0 6.0
10.0 8.0
10.0 8.0
11.0 8.0
11.0 10.0
11.0 10.0
12.0 10.0
12.0 12.0
12.0 12.0
14.0 12.0
14.0 14.0
15.0 14.0
15.0 16.0
15.0 16.0
15.04790991381742 16.0
15.04790991381742 18.0
16.0 18.0
16.0 20.0
16.0 20.0
16.04790991381742 20.0
16.04790991381742 22.0
16.04790991381742 22.0
17.0 22.0
17.0 24.0
17.0 24.0
17.04790991381742 24.0
17.04790991381742 26.0
17.04790991381742 26.0
18.0 26.0
18.0 28.0
18.0 28.0
18.04790991381742 28.0
18.04790991381742 30.0
18.04790991381742 30.0
19.0 30.0
19.0 32.0
19.0 32.0
19.04790991381742 32.0
19.04790991381742 34.0
19.04790991381742 34.0
21.0 34.0
21.0 36.0
21.04790991381742 36.0
21.04790991381742 38.0
22.0 38.0
22.0 40.0
22.0 40.0
22.04790991381742 40.0
22.04790991381742 42.0
22.04790991381742 42.0
22.62051517353393 42.0
22.62051517353393 44.0
23.0 44.0
23.0 46.0
23.0 46.0
23.04790991381742 46.0
23.04790991381742 48.0
23.04790991381742 48.0
23.62051517353393 48.0
23.62051517353393 50.0
23.62051517353393 50.0
24.0 50.0
24.0 52.0
24.0 52.0
24.04790991381742 52.0
24.04790991381742 54.0
24.04790991381742 54.0
25.0 54.0
25.0 56.0
25.0 56.0
25.04790991381742 56.0
25.04790991381742 58.0
25.04790991381742 58.0
25.62051517353393 58.0
25.62051517353393 60.0
26.0 60.0
26.0 62.0
26.0 62.0
26.04790991381742 62.0
26.04790991381742 64.0
26.04790991381742 64.0
26.62051517353393 64.0
26.62051517353393 66.0
26.62051517353393 66.0
28.0 66.0
28.0 68.0
28.04790991381742 68.0
28.04790991381742 70.0
28.62051517353393 70.0
28.62051517353393 72.0
29.0 72.0
29.0 74.0
29.0 74.0
29.04790991381742 74.0
29.04790991381742 76.0
29.04790991381742 76.0
29.10029383189976 76.0
29.10029383189976 78.0
29.62051517353393 78.0
29.62051517353393 80.0
29.62051517353393 80.0
30.0 80.0
30.0 82.0
30.0 82.0
30.10029383189976 82.0
30.10029383189976 84.0
30.10029383189976 84.0
30.62051517353393 84.0
30.62051517353393 86.0
30.62051517353393 86.0
31.0 86.0
31.0 88.0
31.0 88.0
31.04790991381742 88.0
31.04790991381742 90.0
31.62051517353393 90.0
31.62051517353393 92.0
31.62051517353393 92.0
32.0 92.0
32.0 94.0
32.0 94.0
32.04790991381742 94.0
32.04790991381742 96.0
32.04790991381742 96.0
32.10029383189976 96.0
32.10029383189976 98.0
32.62051517353393 98.0
32.62051517353393 100.0
32.62051517353393 100.0
33.0 100.0
33.0 102.0
33.0 102.0
# total_messages #27
0.0 0.0
7.0 0.0
7.0 2.0
8.0 2.0
8.0 4.0
8.0 4.0
9.0 4.0
9.0 6.0
9.0 6.0
10.0 6.0
10.0 8.0
10.0 8.0
11.0 8.0
11.0 10.0
11.0 10.0
12.0 10.0
12.0 12.0
12.0 12.0
14.0 12.0
14.0 14.0
15.0 14.0
15.0 16.0
15.0 16.0
15.28908563777804 16.0
15.28908563777804 18.0
16.0 18.0
16.0 20.0
16.0 20.0
16.28908563777804 20.0
16.28908563777804 22.0
16.28908563777804 22.0
17.0 22.0
17.0 24.0
17.0 24.0
17.28908563777804 24.0
17.28908563777804 26.0
17.28908563777804 26.0
18.0 26.0
18.0 28.0
18.0 28.0
18.28908563777804 28.0
18.28908563777804 30.0
18.28908563777804 30.0
19.0 30.0
19.0 32.0
19.0 32.0
19.28908563777804 32.0
19.28908563777804 34.0
19.28908563777804 34.0
21.0 34.0
21.0 36.0
21.28908563777804 36.0
21.28908563777804 38.0
22.0 38.0
22.0 40.0
22.0 40.0
22.28908563777804 40.0
22.28908563777804 42.0
22.28908563777804 42.0
22.94307967904024 42.0
22.94307967904024 44.0
23.0 44.0
23.0 46.0
23.0 46.0
23.28908563777804 46.0
23.28908563777804 48.0
23.28908563777804 48.0
23.94307967904024 48.0
23.94307967904024 50.0
23.94307967904024 50.0
24.0 50.0
24.0 52.0
24.0 52.0
24.28908563777804 52.0
24.28908563777804 54.0
24.28908563777804 54.0
24.94307967904024 54.0
24.94307967904024 56.0
24.94307967904024 56.0
25.0 56.0
25.0 58.0
25.0 58.0
25.28908563777804 58.0
25.28908563777804 60.0
25.28908563777804 60.0
25.94307967904024 60.0
25.94307967904024 62.0
25.94307967904024 62.0
26.0 62.0
26.0 64.0
26.0 64.0
26.28908563777804 64.0
26.28908563777804 66.0
26.28908563777804 66.0
26.94307967904024 66.0
26.94307967904024 68.0
26.94307967904024 68.0
28.0 68.0
28.0 70.0
28.28908563777804 70.0
28.28908563777804 72.0
28.94307967904024 72.0
28.94307967904024 74.0
29.0 74.0
29.0 76.0
29.0 76.0
29.28908563777804 76.0
29.28908563777804 78.0
29.28908563777804 78.0
29.61022626352496 78.0
29.61022626352496 80.0
29.94307967904024 80.0
29.94307967904024 82.0
29.94307967904024 82.0
30.0 82.0
30.0 84.0
30.0 84.0
30.28908563777804 84.0
30.28908563777804 86.0
30.28908563777804 86.0
30.61022626352496 86.0
30.61022626352496 88.0
30.61022626352496 88.0
30.94307967904024 88.0
30.94307967904024 90.0
30.94307967904024 90.0
31.0 90.0
31.0 92.0
31.0 92.0
31.28908563777804 92.0
31.28908563777804 94.0
31.28908563777804 94.0
31.61022626352496 94.0
31.61022626352496 96.0
31.61022626352496 96.0
31.94307967904024 96.0
31.94307967904024 98.0
31.94307967904024 98.0
32.0 98.0
32.0 100.0
32.0 100.0
32.28908563777804 100.0
32.28908563777804 102.0
32.28908563777804 102.0
32.61022626352496 102.0
32.61022626352496 104.0
32.61022626352496 104.0
32.94307967904024 104.0
32.94307967904024 106.0
32.94307967904024 106.0
33.0 106.0
33.0 108.0
33.0 108.0
33.28908563777804 108.0
33.28908563777804 110.0
33.28908563777804 110.0
# total_messages #28
0.0 0.0
7.0 0.0
7.0 2.0
8.0 2.0
8.0 4.0
8.0 4.0
9.0 4.0
9.0 6.0
9.0 6.0
10.0 6.0
10.0 8.0
10.0 8.0
11.0 8.0
11.0 10.0
11.0 10.0
12.0 10.0
12.0 12.0
12.0 12.0
14.0 12.0
14.0 14.0
15.0 14.0
15.0 16.0
15.0 16.0
15.61419595964253 16.0
15.61419595964253 18.0
16.0 18.0
16.0 20.0
16.0 20.0
16.61419595964253 20.0
16.61419595964253 22.0
16.61419595964253 22.0
17.0 22.0
17.0 24.0
17.0 24.0
18.0 24.0
18.0 26.0
18.0 26.0
18.61419595964253 26.0
18.61419595964253 28.0
19.0 28.0
19.0 30.0
19.0 30.0
19.61419595964253 30.0
19.61419595964253 32.0
19.61419595964253 32.0
20.61419595964253 32.0
20.61419595964253 34.0
20.61419595964253 34.0
21.0 34.0
21.0 36.0
21.61419595964253 36.0
21.61419595964253 38.0
21.61419595964253 38.0
22.0 38.0
22.0 40.0
22.0 40.0
22.07753978203982 40.0
22.07753978203982 42.0
22.61419595964253 42.0
22.61419595964253 44.0
22.61419595964253 44.0
23.0 44.0
23.0 46.0
23.0 46.0
23.07753978203982 46.0
23.07753978203982 48.0
23.07753978203982 48.0
23.61419595964253 48.0
23.61419595964253 50.0
23.61419595964253 50.0
24.0 50.0
24.0 52.0
24.0 52.0
24.07753978203982 52.0
24.07753978203982 54.0
24.07753978203982 54.0
25.0 54.0
25.0 56.0
25.0 56.0
25.07753978203982 56.0
25.07753978203982 58.0
25.07753978203982 58.0
25.61419595964253 58.0
25.61419595964253 60.0
26.0 60.0
26.0 62.0
26.0 62.0
26.07753978203982 62.0
26.07753978203982 64.0
26.07753978203982 64.0
26.61419595964253 64.0
26.61419595964253 66.0
26.61419595964253 66.0
27.57808655037086 66.0
27.57808655037086 68.0
27.61419595964253 68.0
27.61419595964253 70.0
27.61419595964253 70.0
28.0 70.0
28.0 72.0
28.07753978203982 72.0
28.07753978203982 74.0
28.57808655037086 74.0
28.57808655037086 76.0
28.57808655037086 76.0
28.61419595964253 76.0
28.61419595964253 78.0
28.61419595964253 78.0
29.0 78.0
29.0 80.0
29.0 80.0
29.05584849021398 80.0
29.07753978203982 84.0
29.07753978203982 84.0
29.61419595964253 84.0
29.61419595964253 86.0
29.61419595964253 86.0
30.05584849021398 86.0
30.05584849021398 88.0
30.05584849021398 88.0
30.57808655037086 88.0
30.57808655037086 90.0
30.61419595964253 90.0
30.61419595964253 92.0
30.61419595964253 92.0
# total_messages #29
0.0 0.0
7.0 0.0
7.0 2.0
8.0 2.0
8.0 4.0
8.0 4.0
9.0 4.0
9.0 6.0
9.0 6.0
10.0 6.0
10.0 8.0
10.0 8.0
11.0 8.0
11.0 10.0
11.0 10.0
12.0 10.0
12.0 12.0
12.0 12.0
14.0 12.0
14.0 14.0
15.0 14.0
15.0 16.0
15.0 16.0
15.6563781616278 16.0
15.6563781616278 18.0
16.6563781616278 18.0
16.6563781616278 20.0
16.6563781616278 20.0
17.0 20.0
17.0 22.0
18.0 22.0
18.0 24.0
18.0 24.0
18.6563781616278 24.0
18.6563781616278 26.0
19.0 26.0
19.0 28.0
19.0 28.0
19.6563781616278 28.0
19.6563781616278 30.0
19.6563781616278 30.0
20.0 30.0
20.0 32.0
20.0 32.0
21.0 32.0
21.0 34.0
21.0 34.0
21.6563781616278 34.0
21.6563781616278 36.0
22.0 36.0
22.0 38.0
22.0 38.0
22.6563781616278 38.0
22.6563781616278 40.0
22.6563781616278 40.0
24.0 40.0
24.0 42.0
24.6563781616278 42.0
24.6563781616278 44.0
25.0 44.0
25.0 46.0
25.0 46.0
25.43681685999036 46.0
25.43681685999036 48.0
25.6563781616278 48.0
25.6563781616278 50.0
25.6563781616278 50.0
26.0 50.0
26.0 52.0
26.0 52.0
26.43681685999036 52.0
26.43681685999036 54.0
26.43681685999036 54.0
27.0 54.0
27.0 56.0
27.0 56.0
27.43681685999036 56.0
27.43681685999036 58.0
27.43681685999036 58.0
27.6563781616278 58.0
27.6563781616278 60.0
28.0 60.0
28.0 62.0
28.0 62.0
28.43681685999036 62.0
28.43681685999036 64.0
28.43681685999036 64.0
28.6563781616278 64.0
28.6563781616278 66.0
28.6563781616278 66.0
29.0 66.0
29.0 68.0
29.0 68.0
29.43681685999036 68.0
29.43681685999036 70.0
29.43681685999036 70.0
29.6563781616278 70.0
29.6563781616278 72.0
29.6563781616278 72.0
30.43681685999036 72.0
30.43681685999036 74.0
30.43681685999036 74.0
30.6563781616278 74.0
30.6563781616278 76.0
30.6563781616278 76.0
31.0 76.0
31.0 78.0
32.0 78.0
32.0 80.0
32.0 80.0
32.43681685999036 80.0
32.43681685999036 82.0
32.6563781616278 82.0
32.6563781616278 84.0
32.87922027177396 84.0
32.87922027177396 86.0
33.43681685999036 86.0
33.43681685999036 88.0
33.43681685999036 88.0
33.6563781616278 88.0
33.6563781616278 90.0
33.6563781616278 90.0
33.87922027177396 90.0
33.87922027177396 92.0
33.87922027177396 92.0
34.0 92.0
34.0 94.0
35.0 94.0
35.0 96.0
35.0 96.0
35.43681685999036 96.0
35.43681685999036 98.0
35.6563781616278 98.0
35.6563781616278 100.0
35.87922027177396 100.0
35.87922027177396 102.0
36.43681685999036 102.0
36.43681685999036 104.0
36.43681685999036 104.0
36.6563781616278 104.0
36.6563781616278 106.0
36.6563781616278 106.0
36.87922027177396 106.0
36.87922027177396 108.0
36.87922027177396 108.0
37.0 108.0
37.0 110.0
38.0 110.0
38.0 112.0
38.0 112.0
38.43681685999036 112.0
38.43681685999036 114.0
38.6563781616278 114.0
38.6563781616278 116.0
38.87922027177396 116.0
38.87922027177396 118.0
39.43681685999036 118.0
39.43681685999036 120.0
39.43681685999036 120.0
39.6563781616278 120.0
39.6563781616278 122.0
39.6563781616278 122.0
39.87922027177396 122.0
39.87922027177396 124.0
39.87922027177396 124.0
40.0 124.0
40.0 126.0
41.0 126.0
41.0 128.0
41.0 128.0
41.43681685999036 128.0
41.43681685999036 130.0
41.6563781616278 130.0
41.6563781616278 132.0
41.87922027177396 132.0
41.87922027177396 134.0
42.43681685999036 134.0
42.43681685999036 136.0
42.43681685999036 136.0
42.6563781616278 136.0
42.6563781616278 138.0
42.6563781616278 138.0
42.87922027177396 138.0
42.87922027177396 140.0
42.87922027177396 140.0
43.0 140.0
43.0 142.0
43.6563781616278 142.0
43.6563781616278 144.0
43.6563781616278 144.0
44.0 144.0
44.0 146.0
44.0 146.0
44.43681685999036 146.0
44.43681685999036 148.0
44.6563781616278 148.0
44.6563781616278 150.0
44.6563781616278 150.0
44.87922027177396 150.0
44.87922027177396 152.0
45.43681685999036 152.0
45.43681685999036 154.0
45.43681685999036 154.0
45.6563781616278 154.0
45.6563781616278 156.0
45.6563781616278 156.0
45.87922027177396 156.0
45.87922027177396 158.0
45.87922027177396 158.0
46.0 158.0
46.0 160.0
46.6563781616278 160.0
46.6563781616278 162.0
46.6563781616278 162.0
# total_messages #30
0.0 0.0
7.0 0.0
7.0 2.0
8.0 2.0
8.0 4.0
8.0 4.0
9.0 4.0
9.0 6.0
9.0 6.0
10.0 6.0
10.0 8.0
10.0 8.0
11.0 8.0
11.0 10.0
11.0 10.0
12.0 10.0
12.0 12.0
12.0 12.0
14.0 12.0
14.0 14.0
15.0 14.0
15.0 16.0
15.0 16.0
15.60863478295505 16.0
15.60863478295505 18.0
16.0 18.0
16.0 20.0
16.0 20.0
16.60863478295505 20.0
16.60863478295505 22.0
16.60863478295505 22.0
17.0 22.0
17.0 24.0
17.0 24.0
17.60863478295505 24.0
17.60863478295505 26.0
17.60863478295505 26.0
18.0 26.0
18.0 28.0
18.0 28.0
18.60863478295505 28.0
18.60863478295505 30.0
18.60863478295505 30.0
19.0 30.0
19.0 32.0
19.0 32.0
19.60863478295505 32.0
19.60863478295505 34.0
19.60863478295505 34.0
20.60863478295505 34.0
20.60863478295505 36.0
20.60863478295505 36.0
21.0 36.0
21.0 38.0
22.0 38.0
22.0 40.0
22.0 40.0
22.03017528261989 40.0
22.03017528261989 42.0
22.60863478295505 42.0
22.60863478295505 44.0
23.0 44.0
23.0 46.0
23.0 46.0
23.03017528261989 46.0
23.03017528261989 48.0
23.03017528261989 48.0
23.60863478295505 48.0
23.60863478295505 50.0
23.60863478295505 50.0
23.6464853847865 50.0
23.6464853847865 52.0
24.0 52.0
24.0 54.0
24.0 54.0
24.6464853847865 54.0
24.6464853847865 56.0
24.6464853847865 56.0
25.0 56.0
25.0 58.0
25.0 58.0
25.03017528261989 58.0
25.03017528261989 60.0
25.60863478295505 60.0
25.60863478295505 62.0
25.6464853847865 62.0
25.6464853847865 64.0
25.6464853847865 64.0
26.0 64.0
26.0 66.0
26.0 66.0
26.03017528261989 66.0
26.03017528261989 68.0
26.03017528261989 68.0
26.60863478295505 68.0
26.60863478295505 70.0
26.60863478295505 70.0
26.6464853847865 70.0
26.6464853847865 72.0
26.6464853847865 72.0
28.0 72.0
28.0 74.0
28.03017528261989 74.0
28.03017528261989 76.0
28.60863478295505 76.0
28.60863478295505 78.0
28.6464853847865 78.0
28.6464853847865 80.0
29.0 80.0
29.0 82.0
29.0 82.0
29.03017528261989 82.0
29.03017528261989 84.0
29.03017528261989 84.0
29.60863478295505 84.0
29.60863478295505 86.0
29.60863478295505 86.0
29.6464853847865 86.0
29.6464853847865 88.0
29.6464853847865 88.0
29.91349241393618 88.0
29.91349241393618 90.0
30.91349241393618 90.0
30.91349241393618 92.0
30.91349241393618 92.0
31.0 92.0
31.0 94.0
31.03017528261989 94.0
31.03017528261989 96.0
31.60863478295505 96.0
31.60863478295505 98.0
31.6464853847865 98.0
31.6464853847865 100.0
31.91349241393618 100.0
31.91349241393618 102.0
31.91349241393618 102.0
32.0 102.0
32.0 104.0
32.0 104.0
32.03017528261989 104.0
32.03017528261989 106.0
32.03017528261989 106.0
32.60863478295505 106.0
32.60863478295505 108.0
32.60863478295505 108.0
32.6464853847865 108.0
32.6464853847865 110.0
32.6464853847865 110.0
32.91349241393618 110.0
32.91349241393618 112.0
32.91349241393618 112.0
33.91349241393618 112.0
33.91349241393618 114.0
33.91349241393618 114.0
34.0 114.0
34.0 116.0
34.03017528261989 116.0
34.03017528261989 118.0
34.60863478295505 118.0
34.60863478295505 120.0
34.6464853847865 120.0
34.6464853847865 122.0
34.91349241393618 122.0
34.91349241393618 124.0
34.91349241393618 124.0
# total_messages #31
0.0 0.0
7.0 0.0
7.0 2.0
8.0 2.0
8.0 4.0
8.0 4.0
9.0 4.0
9.0 6.0
9.0 6.0
10.0 6.0
10.0 8.0
10.0 8.0
11.0 8.0
11.0 10.0
11.0 10.0
12.0 10.0
12.0 12.0
12.0 12.0
14.0 12.0
14.0 14.0
15.0 14.0
15.0 16.0
15.0 16.0
15.4691933193244 16.0
15.4691933193244 18.0
16.0 18.0
16.0 20.0
16.0 20.0
16.4691933193244 20.0
16.4691933193244 22.0
16.4691933193244 22.0
17.0 22.0
17.0 24.0
17.0 24.0
17.4691933193244 24.0
17.4691933193244 26.0
17.4691933193244 26.0
18.0 26.0
18.0 28.0
18.0 28.0
18.4691933193244 28.0
18.4691933193244 30.0
18.4691933193244 30.0
19.0 30.0
19.0 32.0
19.0 32.0
19.4691933193244 32.0
19.4691933193244 34.0
19.4691933193244 34.0
20.4691933193244 34.0
20.4691933193244 36.0
20.4691933193244 36.0
21.0 36.0
21.0 38.0
22.0 38.0
22.0 40.0
22.0 40.0
22.4691933193244 40.0
22.4691933193244 42.0
22.83071138992155 42.0
22.83071138992155 44.0
23.0 44.0
23.0 46.0
23.0 46.0
23.4691933193244 46.0
23.4691933193244 48.0
23.4691933193244 48.0
23.83071138992155 48.0
23.83071138992155 50.0
23.83071138992155 50.0
24.0 50.0
24.0 52.0
24.0 52.0
25.0 52.0
25.0 54.0
25.0 54.0
25.4691933193244 54.0
25.4691933193244 56.0
25.83071138992155 56.0
25.83071138992155 58.0
26.0 58.0
26.0 60.0
26.0 60.0
26.4691933193244 60.0
26.4691933193244 62.0
26.4691933193244 62.0
26.83071138992155 62.0
26.83071138992155 64.0
26.83071138992155 64.0
27.83071138992155 64.0
27.83071138992155 66.0
27.83071138992155 66.0
28.0 66.0
28.0 68.0
28.4691933193244 68.0
28.4691933193244 70.0
28.83071138992155 70.0
28.83071138992155 72.0
28.83071138992155 72.0
29.0 72.0
29.0 74.0
29.0 74.0
29.27991968183778 74.0
29.27991968183778 76.0
29.4691933193244 76.0
29.4691933193244 78.0
29.4691933193244 78.0
29.83071138992155 78.0
29.83071138992155 80.0
29.83071138992155 80.0
30.27991968183778 80.0
30.27991968183778 82.0
30.27991968183778 82.0
30.83071138992155 82.0
30.83071138992155 84.0
30.83071138992155 84.0
# total_messages #32
0.0 0.0
7.0 0.0
7.0 2.0
8.0 2.0
8.0 4.0
8.0 4.0
9.0 4.0
9.0 6.0
9.0 6.0
10.0 6.0
10.0 8.0
10.0 8.0
11.0 8.0
11.0 10.0
11.0 10.0
12.0 10.0
12.0 12.0
12.0 12.0
14.0 12.0
14.0 14.0
15.0 14.0
15.0 16.0
15.0 16.0
15.1551427654922 16.0
15.1551427654922 18.0
16.0 18.0
16.0 20.0
16.0 20.0
16.1551427654922 20.0
16.1551427654922 22.0
16.1551427654922 22.0
17.0 22.0
17.0 24.0
17.0 24.0
17.1551427654922 24.0
17.1551427654922 26.0
17.1551427654922 26.0
18.0 26.0
18.0 28.0
18.0 28.0
18.1551427654922 28.0
18.1551427654922 30.0
18.1551427654922 30.0
19.0 30.0
19.0 32.0
19.0 32.0
19.1551427654922 32.0
19.1551427654922 34.0
19.1551427654922 34.0
20.1551427654922 34.0
20.1551427654922 36.0
20.1551427654922 36.0
21.0 36.0
21.0 38.0
22.0 38.0
22.0 40.0
22.0 40.0
22.10594264813699 40.0
22.10594264813699 42.0
22.1551427654922 42.0
22.1551427654922 44.0
23.0 44.0
23.0 46.0
23.0 46.0
23.10594264813699 46.0
23.10594264813699 48.0
23.10594264813699 48.0
23.1551427654922 48.0
23.1551427654922 50.0
23.1551427654922 50.0
23.93466251459904 50.0
23.93466251459904 52.0
24.0 52.0
24.0 54.0
24.0 54.0
24.93466251459904 54.0
24.93466251459904 56.0
24.93466251459904 56.0
25.0 56.0
25.0 58.0
25.0 58.0
25.10594264813699 58.0
25.10594264813699 60.0
25.1551427654922 60.0
25.1551427654922 62.0
26.0 62.0
26.0 64.0
26.0 64.0
26.10594264813699 64.0
26.10594264813699 66.0
26.10594264813699 66.0
26.1551427654922 66.0
26.1551427654922 68.0
26.1551427654922 68.0
26.93466251459904 68.0
26.93466251459904 70.0
27.93466251459904 70.0
27.93466251459904 72.0
27.93466251459904 72.0
28.0 72.0
28.0 74.0
28.10594264813699 74.0
28.10594264813699 76.0
28.1551427654922 76.0
28.1551427654922 78.0
29.0 78.0
29.0 80.0
29.0 80.0
29.10594264813699 80.0
29.10594264813699 82.0
29.10594264813699 82.0
29.1551427654922 82.0
29.1551427654922 84.0
29.1551427654922 84.0
29.93466251459904 84.0
29.93466251459904 86.0
29.96159191040335 86.0
29.96159191040335 88.0
30.93466251459904 88.0
30.93466251459904 90.0
30.93466251459904 90.0
30.96159191040335 90.0
30.96159191040335 92.0
30.96159191040335 92.0
31.0 92.0
31.0 94.0
31.10594264813699 94.0
31.10594264813699 96.0
31.1551427654922 96.0
31.1551427654922 98.0
32.0 98.0
32.0 100.0
32.0 100.0
32.10594264813699 100.0
32.10594264813699 102.0
32.10594264813699 102.0
32.1551427654922 102.0
32.1551427654922 104.0
32.1551427654922 104.0
32.93466251459904 104.0
32.93466251459904 106.0
32.96159191040334 106.0
32.96159191040334 108.0
33.93466251459904 108.0
33.93466251459904 110.0
33.93466251459904 110.0
33.96159191040334 110.0
33.96159191040334 112.0
33.96159191040334 112.0
34.0 112.0
34.0 114.0
34.10594264813699 114.0
34.10594264813699 116.0
34.1551427654922 116.0
34.1551427654922 118.0
35.0 118.0
35.0 120.0
35.0 120.0
35.10594264813699 120.0
35.10594264813699 122.0
35.10594264813699 122.0
35.1551427654922 122.0
35.1551427654922 124.0
35.1551427654922 124.0
35.93466251459904 124.0
35.93466251459904 126.0
35.96159191040334 126.0
35.96159191040334 128.0
36.1551427654922 128.0
36.1551427654922 130.0
36.1551427654922 130.0
36.93466251459904 130.0
36.93466251459904 132.0
36.93466251459904 132.0
36.96159191040334 132.0
36.96159191040334 134.0
36.96159191040334 134.0
37.0 134.0
37.0 136.0
37.10594264813699 136.0
37.10594264813699 138.0
37.1551427654922 138.0
37.1551427654922 140.0
37.1551427654922 140.0
38.0 140.0
38.0 142.0
38.0 142.0
38.10594264813699 142.0
38.10594264813699 144.0
38.10594264813699 144.0
38.1551427654922 144.0
38.1551427654922 146.0
38.1551427654922 146.0
38.93466251459904 146.0
38.93466251459904 148.0
38.96159191040334 148.0
38.96159191040334 150.0
39.1551427654922 150.0
39.1551427654922 152.0
39.1551427654922 152.0
# total_messages #33
0.0 0.0
7.0 0.0
7.0 2.0
8.0 2.0
8.0 4.0
8.0 4.0
9.0 4.0
9.0 6.0
9.0 6.0
10.0 6.0
10.0 8.0
10.0 8.0
11.0 8.0
11.0 10.0
11.0 10.0
12.0 10.0
12.0 12.0
12.0 12.0
14.0 12.0
14.0 14.0
15.0 14.0
15.0 16.0
15.0 16.0
15.19360747281462 16.0
15.19360747281462 18.0
16.0 18.0
16.0 20.0
16.0 20.0
16.19360747281462 20.0
16.19360747281462 22.0
16.19360747281462 22.0
17.0 22.0
17.0 24.0
17.0 24.0
18.0 24.0
18.0 26.0
18.0 26.0
18.19360747281462 26.0
18.19360747281462 28.0
19.0 28.0
19.0 30.0
19.0 30.0
19.19360747281462 30.0
19.19360747281462 32.0
19.19360747281462 32.0
21.0 32.0
21.0 34.0
21.19360747281462 34.0
21.19360747281462 36.0
22.0 36.0
22.0 38.0
22.0 38.0
22.19360747281462 38.0
22.19360747281462 40.0
22.19360747281462 40.0
22.95843504113145 40.0
22.95843504113145 42.0
23.0 42.0
23.0 44.0
23.0 44.0
23.95843504113145 44.0
23.95843504113145 46.0
23.95843504113145 46.0
24.0 46.0
24.0 48.0
24.0 48.0
24.19360747281462 48.0
24.19360747281462 50.0
25.0 50.0
25.0 52.0
25.0 52.0
25.19360747281462 52.0
25.19360747281462 54.0
25.19360747281462 54.0
25.95843504113145 54.0
25.95843504113145 56.0
26.0 56.0
26.0 58.0
26.0 58.0
26.19360747281462 58.0
26.19360747281462 60.0
26.19360747281462 60.0
26.95843504113145 60.0
26.95843504113145 62.0
26.95843504113145 62.0
27.95843504113145 62.0
27.95843504113145 64.0
27.95843504113145 64.0
28.0 64.0
28.0 66.0
28.19360747281462 66.0
28.19360747281462 68.0
28.95843504113145 68.0
28.95843504113145 70.0
28.95843504113145 70.0
29.0 70.0
29.0 72.0
29.0 72.0
29.19360747281462 72.0
29.19360747281462 74.0
29.19360747281462 74.0
29.77904912969097 74.0
29.77904912969097 76.0
29.95843504113145 76.0
29.95843504113145 78.0
29.95843504113145 78.0
30.19360747281462 78.0
30.19360747281462 80.0
30.19360747281462 80.0
30.77904912969097 80.0
30.77904912969097 82.0
30.77904912969097 82.0
30.95843504113145 82.0
30.95843504113145 84.0
30.95843504113145 84.0
31.0 84.0
31.0 86.0
31.19360747281462 86.0
31.19360747281462 88.0
31.19360747281462 88.0
32.0 88.0
32.0 90.0
32.0 90.0
32.77904912969097 90.0
32.79539665347689 92.0
32.79539665347689 92.0
32.95843504113145 92.0
32.95843504113145 94.0
33.19360747281462 94.0
33.19360747281462 96.0
33.77904912969097 96.0
33.77904912969097 98.0
33.77904912969097 98.0
33.95843504113145 98.0
33.95843504113145 100.0
33.95843504113145 100.0
34.0 100.0
34.0 102.0
34.19360747281462 102.0
34.19360747281462 104.0
34.19360747281462 104.0
34.77904912969097 104.0
34.79539665347689 108.0
35.0 108.0
35.0 110.0
35.0 110.0
35.19360747281462 110.0
35.19360747281462 112.0
35.19360747281462 112.0
35.77904912969097 112.0
35.79539665347689 116.0
35.79539665347689 116.0
35.95843504113145 116.0
35.95843504113145 118.0
36.19360747281462 118.0
36.19360747281462 120.0
36.19360747281462 120.0
36.77904912969097 120.0
36.77904912969097 122.0
36.77904912969097 122.0
36.95843504113145 122.0
36.95843504113145 124.0
36.95843504113145 124.0
37.0 124.0
37.0 126.0
37.19360747281462 126.0
37.19360747281462 128.0
37.19360747281462 128.0
37.77904912969097 128.0
37.77904912969097 130.0
37.77904912969097 130.0
# total_messages #34
0.0 0.0
7.0 0.0
7.0 2.0
8.0 2.0
8.0 4.0
8.0 4.0
9.0 4.0
9.0 6.0
9.0 6.0
10.0 6.0
10.0 8.0
10.0 8.0
11.0 8.0
11.0 10.0
11.0 10.0
12.0 10.0
12.0 12.0
12.0 12.0
14.0 12.0
14.0 14.0
15.0 14.0
15.0 16.0
15.0 16.0
15.07684282865375 16.0
15.07684282865375 18.0
16.0 18.0
16.0 20.0
16.0 20.0
16.07684282865375 20.0
16.07684282865375 22.0
16.07684282865375 22.0
17.0 22.0
17.0 24.0
17.0 24.0
17.07684282865375 24.0
17.07684282865375 26.0
17.07684282865375 26.0
18.0 26.0
18.0 28.0
18.0 28.0
18.07684282865375 28.0
18.07684282865375 30.0
18.07684282865375 30.0
19.0 30.0
19.0 32.0
19.0 32.0
19.07684282865375 32.0
19.07684282865375 34.0
19.07684282865375 34.0
21.0 34.0
21.0 36.0
21.07684282865375 36.0
21.07684282865375 38.0
22.0 38.0
22.0 40.0
22.0 40.0
22.0722397826612 40.0
22.07684282865375 44.0
22.07684282865375 44.0
23.0722397826612 44.0
23.0722397826612 46.0
23.0722397826612 46.0
24.0 46.0
24.0 48.0
24.07684282865375 48.0
