# in_botnet[1] #1
19.0 0.0
19.0 0.0
19.0 1.0
100.229473968735 1.0
# in_botnet[1] #25
0.0 0.0
26.0 0.0
26.0 0.0
26.0 1.0
100.4481468747836 1.0
# in_botnet[1] #26
0.0 0.0
23.56114617595449 0.0
23.56114617595449 0.0
23.56114617595449 1.0
100.2430605099794 1.0
# in_botnet[1] #27
0.0 0.0
22.0 0.0
22.0 0.0
22.0 1.0
100.0000000000001 1.0
# in_botnet[1] #28
0.0 0.0
27.89067898074918 0.0
27.89067898074918 0.0
27.89067898074918 1.0
100.0000000000002 1.0
# in_botnet[1] #29
0.0 0.0
30.93545028334484 0.0
30.93545028334484 0.0
30.93545028334484 1.0
100.4789142646689 1.0
# in_botnet[1] #30
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.1495217720512 1.0
# in_botnet[1] #31
0.0 0.0
27.62928416649811 0.0
27.62928416649811 0.0
27.62928416649811 1.0
100.4046777551994 1.0
# in_botnet[1] #32
0.0 0.0
20.27522536600009 0.0
20.27522536600009 0.0
20.27522536600009 1.0
100.2752253660001 1.0
# in_botnet[1] #33
0.0 0.0
32.0 0.0
32.0 0.0
32.0 1.0
100.1191045490384 1.0
# in_botnet[1] #34
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.5785738633983 1.0
# in_botnet[1] #35
0.0 0.0
34.15280104499609 0.0
34.15280104499609 0.0
34.15280104499609 1.0
100.1528010449961 1.0
# in_botnet[1] #36
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.0171384545974 1.0
# in_botnet[1] #37
0.0 0.0
27.47517512273043 0.0
27.47517512273043 0.0
27.47517512273043 1.0
100.1954112601493 1.0
# in_botnet[1] #38
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.1849147328176 1.0
# in_botnet[1] #39
0.0 0.0
34.34170098463073 0.0
34.34170098463073 0.0
34.35403579335009 1.0
34.35403579335009 1.0
100.3417009846307 1.0
# in_botnet[1] #40
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.4609069072176 1.0
# in_botnet[1] #41
0.0 0.0
29.0 0.0
29.0 0.0
29.0 1.0
100.2002194696103 1.0
# in_botnet[1] #42
0.0 0.0
20.54642425314523 0.0
20.54642425314523 0.0
20.54642425314523 1.0
100.0053301430242 1.0
# in_botnet[1] #43
0.0 0.0
37.39237118558958 0.0
37.39237118558958 0.0
37.39237118558958 1.0
100.1696325726807 1.0
# in_botnet[1] #44
0.0 0.0
20.54526827833615 0.0
20.54526827833615 0.0
20.54526827833615 1.0
100.4321753897239 1.0
# in_botnet[1] #45
0.0 0.0
27.71228827000596 0.0
27.71228827000596 0.0
27.71228827000596 1.0
100.2167080568614 1.0
# in_botnet[1] #46
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.1844088078942 1.0
# in_botnet[1] #47
0.0 0.0
31.68108299328014 0.0
31.68108299328014 0.0
31.68108299328014 1.0
100.9512534567621 1.0
# in_botnet[1] #48
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.2735147506871 1.0
# in_botnet[1] #49
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.0000000000002 1.0
# in_botnet[1] #50
0.0 0.0
37.39908771798856 0.0
37.39908771798856 0.0
37.39908771798856 1.0
100.1717155883089 1.0
# in_botnet[1] #51
0.0 0.0
33.1780203813687 0.0
33.1780203813687 0.0
33.1780203813687 1.0
100.2297701998511 1.0
# in_botnet[1] #52
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.8198559954762 1.0
# in_botnet[1] #53
0.0 0.0
20.59594224323519 0.0
20.59594224323519 0.0
20.59594224323519 1.0
100.2448991732672 1.0
# in_botnet[1] #54
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.2359249553518 1.0
# in_botnet[1] #55
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.1460845078517 1.0
# in_botnet[1] #56
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.0470981684048 1.0
# in_botnet[1] #57
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.4551800596246 1.0
# in_botnet[1] #58
0.0 0.0
20.41825982136652 0.0
20.41825982136652 0.0
20.41825982136652 1.0
100.2318389741488 1.0
# in_botnet[1] #59
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.5863686301745 1.0
# in_botnet[1] #60
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.2133958924096 1.0
# in_botnet[1] #61
0.0 0.0
27.22293692780659 0.0
27.22293692780659 0.0
27.22293692780659 1.0
100.6288465086836 1.0
# in_botnet[1] #62
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.4851347550284 1.0
# in_botnet[1] #63
0.0 0.0
26.86573646147735 0.0
26.86573646147735 0.0
26.86573646147735 1.0
100.11730733281 1.0
# in_botnet[1] #64
0.0 0.0
32.13138436379479 0.0
32.13138436379479 0.0
32.13337927917019 1.0
32.13337927917019 1.0
100.1313843637948 1.0
# in_botnet[1] #65
0.0 0.0
29.0 0.0
29.0 0.0
29.0 1.0
101.0 1.0
# in_botnet[1] #66
0.0 0.0
29.0 0.0
29.0 0.0
29.0 1.0
100.0000000000001 1.0
# in_botnet[1] #67
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.322670370806 1.0
# in_botnet[1] #68
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.1569616310298 1.0
# in_botnet[1] #69
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.0000000000002 1.0
# in_botnet[1] #70
0.0 0.0
26.95588352554478 0.0
26.95588352554478 0.0
26.95588352554478 1.0
100.0000000000001 1.0
# in_botnet[1] #71
0.0 0.0
30.07937183626927 0.0
30.07937183626927 0.0
30.07937183626927 1.0
100.0793718362693 1.0
# in_botnet[1] #72
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.3353015037656 1.0
# in_botnet[1] #73
0.0 0.0
26.36240959190764 0.0
26.36240959190764 0.0
26.36240959190764 1.0
100.0124596122187 1.0
# in_botnet[1] #74
0.0 0.0
22.0 0.0
22.0 0.0
22.0 1.0
100.0991418139086 1.0
# in_botnet[1] #75
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.2548095222003 1.0
# in_botnet[1] #76
0.0 0.0
32.95252638449892 0.0
32.95252638449892 0.0
32.95252638449892 1.0
100.4538449192142 1.0
# in_botnet[1] #77
0.0 0.0
23.03816649853252 0.0
23.03816649853252 0.0
23.03816649853252 1.0
100.0381664985325 1.0
# in_botnet[1] #78
0.0 0.0
29.0 0.0
29.0 0.0
29.0 1.0
100.0000000000001 1.0
# in_botnet[1] #79
0.0 0.0
30.61734219244681 0.0
30.61734219244681 0.0
30.61734219244681 1.0
100.0437268953225 1.0
# in_botnet[1] #80
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.867274869662 1.0
# in_botnet[1] #81
0.0 0.0
27.66474155825563 0.0
27.66474155825563 0.0
27.66474155825563 1.0
100.2778071351363 1.0
# in_botnet[1] #82
0.0 0.0
20.16017012414522 0.0
20.16017012414522 0.0
20.16017012414522 1.0
100.079998687841 1.0
# in_botnet[1] #83
0.0 0.0
39.0 0.0
39.0 0.0
39.0 1.0
100.203115100041 1.0
# in_botnet[1] #84
0.0 0.0
20.09124870505184 0.0
20.09124870505184 0.0
20.09124870505184 1.0
100.0912487050518 1.0
# in_botnet[1] #85
0.0 0.0
25.0 0.0
25.0 0.0
25.0 1.0
100.3114234844688 1.0
# in_botnet[1] #86
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.4399701319635 1.0
# in_botnet[1] #87
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.0089184956037 1.0
# in_botnet[1] #88
0.0 0.0
39.0 0.0
39.0 0.0
39.0 1.0
100.8194151867647 1.0
# in_botnet[1] #89
0.0 0.0
29.03373639541678 0.0
29.03373639541678 0.0
29.03373639541678 1.0
100.0337363954168 1.0
# in_botnet[1] #90
0.0 0.0
20.57727642566897 0.0
20.57727642566897 0.0
20.57727642566897 1.0
100.1569732648786 1.0
# in_botnet[1] #91
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.428712888388 1.0
# in_botnet[1] #92
0.0 0.0
42.0 0.0
42.0 0.0
42.0 1.0
100.5604654231574 1.0
# in_botnet[1] #93
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.0000000000002 1.0
# in_botnet[1] #94
0.0 0.0
20.97773839393631 0.0
20.97773839393631 0.0
21.0 1.0
21.0 1.0
100.0108187312727 1.0
# in_botnet[1] #95
0.0 0.0
30.54803851223551 0.0
30.54803851223551 0.0
30.54803851223551 1.0
100.0000000000001 1.0
# in_botnet[1] #96
0.0 0.0
30.03272195672616 0.0
30.03272195672616 0.0
30.03272195672616 1.0
100.3919013093691 1.0
# in_botnet[1] #97
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.2249609748835 1.0
# in_botnet[1] #98
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.4369154737413 1.0
# in_botnet[1] #99
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.0915891558398 1.0
# in_botnet[1] #100
0.0 0.0
20.41230995696969 0.0
20.41230995696969 0.0
20.41230995696969 1.0
100.0619871049447 1.0
