# total_attempts #1
23.37164182541892 18.0
24.09204156696796 18.0
24.09204156696796 19.0
24.09204156696796 19.0
24.98409713734873 19.0
25.0 21.0
25.0 21.0
25.09204156696796 21.0
25.09204156696796 22.0
25.09204156696796 22.0
26.09204156696796 22.0
26.09204156696796 23.0
26.09204156696796 23.0
26.37164182541892 23.0
26.37164182541892 24.0
26.37164182541892 24.0
27.09204156696796 24.0
27.09204156696796 25.0
27.09204156696796 25.0
27.98409713734873 25.0
28.0 27.0
28.0 27.0
29.0 27.0
29.0 28.0
29.0 28.0
29.37164182541892 28.0
29.37164182541892 29.0
29.37164182541892 29.0
30.0 29.0
30.0 30.0
30.0 30.0
30.09204156696796 30.0
30.09204156696796 31.0
30.09204156696796 31.0
30.98409713734873 31.0
31.0 33.0
31.0 33.0
31.23737346939743 33.0
31.23737346939743 34.0
31.23737346939743 34.0
31.98409713734873 34.0
32.0 36.0
32.0 36.0
# total_attempts #26
0.0 0.0
8.0 0.0
8.0 1.0
8.0 1.0
9.0 1.0
9.0 2.0
9.0 2.0
10.0 2.0
10.0 3.0
10.0 3.0
11.0 3.0
11.0 4.0
11.0 4.0
12.0 4.0
12.0 5.0
12.0 5.0
15.0 5.0
15.0 6.0
15.0 6.0
16.0 6.0
16.0 7.0
16.0 7.0
16.04790991381742 7.0
16.04790991381742 8.0
16.04790991381742 8.0
17.0 8.0
17.0 9.0
17.0 9.0
17.04790991381742 9.0
17.04790991381742 10.0
17.04790991381742 10.0
18.0 10.0
18.0 11.0
18.0 11.0
18.04790991381742 11.0
18.04790991381742 12.0
18.04790991381742 12.0
19.0 12.0
19.0 13.0
19.0 13.0
19.04790991381742 13.0
19.04790991381742 14.0
19.04790991381742 14.0
22.0 14.0
22.0 15.0
22.0 15.0
22.04790991381742 15.0
22.04790991381742 16.0
22.04790991381742 16.0
23.0 16.0
23.0 17.0
23.0 17.0
23.04790991381742 17.0
23.04790991381742 18.0
23.04790991381742 18.0
23.62051517353393 18.0
23.62051517353393 19.0
23.62051517353393 19.0
24.0 19.0
24.0 20.0
24.0 20.0
24.04790991381742 20.0
24.04790991381742 21.0
24.04790991381742 21.0
25.0 21.0
25.0 22.0
25.0 22.0
25.04790991381742 22.0
25.04790991381742 23.0
25.04790991381742 23.0
26.0 23.0
26.0 24.0
26.0 24.0
26.04790991381742 24.0
26.04790991381742 25.0
26.04790991381742 25.0
26.62051517353393 25.0
26.62051517353393 26.0
26.62051517353393 26.0
29.0 26.0
29.0 27.0
29.0 27.0
29.04790991381742 27.0
29.04790991381742 28.0
29.04790991381742 28.0
29.62051517353393 28.0
29.62051517353393 29.0
29.62051517353393 29.0
30.0 29.0
30.0 30.0
30.0 30.0
30.10029383189976 30.0
30.10029383189976 31.0
30.10029383189976 31.0
30.62051517353393 31.0
30.62051517353393 32.0
30.62051517353393 32.0
31.0 32.0
31.0 33.0
31.0 33.0
31.62051517353393 33.0
31.62051517353393 34.0
31.62051517353393 34.0
32.0 34.0
32.0 35.0
32.0 35.0
32.04790991381742 35.0
32.04790991381742 36.0
32.04790991381742 36.0
32.62051517353393 36.0
32.62051517353393 37.0
32.62051517353393 37.0
33.0 37.0
33.0 38.0
33.0 38.0
# total_attempts #27
0.0 0.0
8.0 0.0
8.0 1.0
8.0 1.0
9.0 1.0
9.0 2.0
9.0 2.0
10.0 2.0
10.0 3.0
10.0 3.0
11.0 3.0
11.0 4.0
11.0 4.0
12.0 4.0
12.0 5.0
12.0 5.0
15.0 5.0
15.0 6.0
15.0 6.0
16.0 6.0
16.0 7.0
16.0 7.0
16.28908563777804 7.0
16.28908563777804 8.0
16.28908563777804 8.0
17.0 8.0
17.0 9.0
17.0 9.0
17.28908563777804 9.0
17.28908563777804 10.0
17.28908563777804 10.0
18.0 10.0
18.0 11.0
18.0 11.0
18.28908563777804 11.0
18.28908563777804 12.0
18.28908563777804 12.0
19.0 12.0
19.0 13.0
19.0 13.0
19.28908563777804 13.0
19.28908563777804 14.0
19.28908563777804 14.0
22.0 14.0
22.0 15.0
22.0 15.0
22.28908563777804 15.0
22.28908563777804 16.0
22.28908563777804 16.0
23.0 16.0
23.0 17.0
23.0 17.0
23.28908563777804 17.0
23.28908563777804 18.0
23.28908563777804 18.0
23.94307967904024 18.0
23.94307967904024 19.0
23.94307967904024 19.0
24.0 19.0
24.0 20.0
24.0 20.0
24.28908563777804 20.0
24.28908563777804 21.0
24.28908563777804 21.0
24.94307967904024 21.0
24.94307967904024 22.0
24.94307967904024 22.0
25.0 22.0
25.0 23.0
25.0 23.0
25.28908563777804 23.0
25.28908563777804 24.0
25.28908563777804 24.0
25.94307967904024 24.0
25.94307967904024 25.0
25.94307967904024 25.0
26.0 25.0
26.0 26.0
26.0 26.0
26.28908563777804 26.0
26.28908563777804 27.0
26.28908563777804 27.0
26.94307967904024 27.0
26.94307967904024 28.0
26.94307967904024 28.0
29.0 28.0
29.0 29.0
29.0 29.0
29.28908563777804 29.0
29.28908563777804 30.0
29.28908563777804 30.0
29.94307967904024 30.0
29.94307967904024 31.0
29.94307967904024 31.0
30.0 31.0
30.0 32.0
30.0 32.0
30.28908563777804 32.0
30.28908563777804 33.0
30.28908563777804 33.0
30.61022626352496 33.0
30.61022626352496 34.0
30.61022626352496 34.0
30.94307967904024 34.0
30.94307967904024 35.0
30.94307967904024 35.0
31.0 35.0
31.0 36.0
31.0 36.0
31.28908563777804 36.0
31.28908563777804 37.0
31.28908563777804 37.0
31.61022626352496 37.0
31.61022626352496 38.0
31.61022626352496 38.0
31.94307967904024 38.0
31.94307967904024 39.0
31.94307967904024 39.0
32.0 39.0
32.0 40.0
32.0 40.0
32.28908563777804 40.0
32.28908563777804 41.0
32.28908563777804 41.0
32.61022626352496 41.0
32.61022626352496 42.0
32.61022626352496 42.0
32.94307967904024 42.0
32.94307967904024 43.0
32.94307967904024 43.0
33.0 43.0
33.0 44.0
33.0 44.0
33.28908563777804 44.0
33.28908563777804 45.0
33.28908563777804 45.0
# total_attempts #28
0.0 0.0
8.0 0.0
8.0 1.0
8.0 1.0
9.0 1.0
9.0 2.0
9.0 2.0
10.0 2.0
10.0 3.0
10.0 3.0
11.0 3.0
11.0 4.0
11.0 4.0
12.0 4.0
12.0 5.0
12.0 5.0
15.0 5.0
15.0 6.0
15.0 6.0
16.0 6.0
16.0 7.0
16.0 7.0
16.61419595964253 7.0
16.61419595964253 8.0
16.61419595964253 8.0
17.0 8.0
17.0 9.0
17.0 9.0
18.0 9.0
18.0 10.0
18.0 10.0
19.0 10.0
19.0 11.0
19.0 11.0
19.61419595964253 11.0
19.61419595964253 12.0
19.61419595964253 12.0
20.61419595964253 12.0
20.61419595964253 13.0
20.61419595964253 13.0
21.61419595964253 13.0
21.61419595964253 14.0
21.61419595964253 14.0
22.0 14.0
22.0 15.0
22.0 15.0
22.61419595964253 15.0
22.61419595964253 16.0
22.61419595964253 16.0
23.0 16.0
23.0 17.0
23.0 17.0
23.07753978203982 17.0
23.07753978203982 18.0
23.07753978203982 18.0
23.61419595964253 18.0
23.61419595964253 19.0
23.61419595964253 19.0
24.0 19.0
24.0 20.0
24.0 20.0
24.07753978203982 20.0
24.07753978203982 21.0
24.07753978203982 21.0
25.0 21.0
25.0 22.0
25.0 22.0
25.07753978203982 22.0
25.07753978203982 23.0
25.07753978203982 23.0
26.0 23.0
26.0 24.0
26.0 24.0
26.07753978203982 24.0
26.07753978203982 25.0
26.07753978203982 25.0
26.61419595964253 25.0
26.61419595964253 26.0
26.61419595964253 26.0
27.61419595964253 26.0
27.61419595964253 27.0
27.61419595964253 27.0
28.57808655037086 27.0
28.57808655037086 28.0
28.57808655037086 28.0
28.61419595964253 28.0
28.61419595964253 29.0
28.61419595964253 29.0
29.0 29.0
29.0 30.0
29.0 30.0
29.07753978203982 30.0
29.07753978203982 31.0
29.07753978203982 31.0
29.61419595964253 31.0
29.61419595964253 32.0
29.61419595964253 32.0
30.05584849021398 32.0
30.05584849021398 33.0
30.05584849021398 33.0
30.61419595964253 33.0
30.61419595964253 34.0
30.61419595964253 34.0
# total_attempts #29
0.0 0.0
8.0 0.0
8.0 1.0
8.0 1.0
9.0 1.0
9.0 2.0
9.0 2.0
10.0 2.0
10.0 3.0
10.0 3.0
11.0 3.0
11.0 4.0
11.0 4.0
12.0 4.0
12.0 5.0
12.0 5.0
15.0 5.0
15.0 6.0
15.0 6.0
16.6563781616278 6.0
16.6563781616278 7.0
16.6563781616278 7.0
18.0 7.0
18.0 8.0
18.0 8.0
19.0 8.0
19.0 9.0
19.0 9.0
19.6563781616278 9.0
19.6563781616278 10.0
19.6563781616278 10.0
20.0 10.0
20.0 11.0
20.0 11.0
21.0 11.0
21.0 12.0
21.0 12.0
22.0 12.0
22.0 13.0
22.0 13.0
22.6563781616278 13.0
22.6563781616278 14.0
22.6563781616278 14.0
25.0 14.0
25.0 15.0
25.0 15.0
25.6563781616278 15.0
25.6563781616278 16.0
25.6563781616278 16.0
26.0 16.0
26.0 17.0
26.0 17.0
26.43681685999036 17.0
26.43681685999036 18.0
26.43681685999036 18.0
27.0 18.0
27.0 19.0
27.0 19.0
27.43681685999036 19.0
27.43681685999036 20.0
27.43681685999036 20.0
28.0 20.0
28.0 21.0
28.0 21.0
28.43681685999036 21.0
28.43681685999036 22.0
28.43681685999036 22.0
28.6563781616278 22.0
28.6563781616278 23.0
28.6563781616278 23.0
29.0 23.0
29.0 24.0
29.0 24.0
29.43681685999036 24.0
29.43681685999036 25.0
29.43681685999036 25.0
29.6563781616278 25.0
29.6563781616278 26.0
29.6563781616278 26.0
30.43681685999036 26.0
30.43681685999036 27.0
30.43681685999036 27.0
30.6563781616278 27.0
30.6563781616278 28.0
30.6563781616278 28.0
32.0 28.0
32.0 29.0
32.0 29.0
33.43681685999036 29.0
33.43681685999036 30.0
33.43681685999036 30.0
33.6563781616278 30.0
33.6563781616278 31.0
33.6563781616278 31.0
33.87922027177396 31.0
33.87922027177396 32.0
33.87922027177396 32.0
35.0 32.0
35.0 33.0
35.0 33.0
36.43681685999036 33.0
36.43681685999036 34.0
36.43681685999036 34.0
36.6563781616278 34.0
36.6563781616278 35.0
36.6563781616278 35.0
36.87922027177396 35.0
36.87922027177396 36.0
36.87922027177396 36.0
38.0 36.0
38.0 37.0
38.0 37.0
39.43681685999036 37.0
39.43681685999036 38.0
39.43681685999036 38.0
39.6563781616278 38.0
39.6563781616278 39.0
39.6563781616278 39.0
39.87922027177396 39.0
39.87922027177396 40.0
39.87922027177396 40.0
41.0 40.0
41.0 41.0
41.0 41.0
42.43681685999036 41.0
42.43681685999036 42.0
42.43681685999036 42.0
42.6563781616278 42.0
42.6563781616278 43.0
42.6563781616278 43.0
42.87922027177396 43.0
42.87922027177396 44.0
42.87922027177396 44.0
43.6563781616278 44.0
43.6563781616278 45.0
43.6563781616278 45.0
44.0 45.0
44.0 46.0
44.0 46.0
44.6563781616278 46.0
44.6563781616278 47.0
44.6563781616278 47.0
45.43681685999036 47.0
45.43681685999036 48.0
45.43681685999036 48.0
45.6563781616278 48.0
45.6563781616278 49.0
45.6563781616278 49.0
45.87922027177396 49.0
45.87922027177396 50.0
45.87922027177396 50.0
46.6563781616278 50.0
46.6563781616278 51.0
46.6563781616278 51.0
# total_attempts #30
0.0 0.0
8.0 0.0
8.0 1.0
8.0 1.0
9.0 1.0
9.0 2.0
9.0 2.0
10.0 2.0
10.0 3.0
10.0 3.0
11.0 3.0
11.0 4.0
11.0 4.0
12.0 4.0
12.0 5.0
12.0 5.0
15.0 5.0
15.0 6.0
15.0 6.0
16.0 6.0
16.0 7.0
16.0 7.0
16.60863478295505 7.0
16.60863478295505 8.0
16.60863478295505 8.0
17.0 8.0
17.0 9.0
17.0 9.0
17.60863478295505 9.0
17.60863478295505 10.0
17.60863478295505 10.0
18.0 10.0
18.0 11.0
18.0 11.0
18.60863478295505 11.0
18.60863478295505 12.0
18.60863478295505 12.0
19.0 12.0
19.0 13.0
19.0 13.0
19.60863478295505 13.0
19.60863478295505 14.0
19.60863478295505 14.0
20.60863478295505 14.0
20.60863478295505 15.0
20.60863478295505 15.0
22.0 15.0
22.0 16.0
22.0 16.0
23.0 16.0
23.0 17.0
23.0 17.0
23.03017528261989 17.0
23.03017528261989 18.0
23.03017528261989 18.0
23.60863478295505 18.0
23.60863478295505 19.0
23.60863478295505 19.0
24.0 19.0
24.0 20.0
24.0 20.0
24.6464853847865 20.0
24.6464853847865 21.0
24.6464853847865 21.0
25.0 21.0
25.0 22.0
25.0 22.0
25.6464853847865 22.0
25.6464853847865 23.0
25.6464853847865 23.0
26.0 23.0
26.0 24.0
26.0 24.0
26.03017528261989 24.0
26.03017528261989 25.0
26.03017528261989 25.0
26.60863478295505 25.0
26.60863478295505 26.0
26.60863478295505 26.0
26.6464853847865 26.0
26.6464853847865 27.0
26.6464853847865 27.0
29.0 27.0
29.0 28.0
29.0 28.0
29.03017528261989 28.0
29.03017528261989 29.0
29.03017528261989 29.0
29.60863478295505 29.0
29.60863478295505 30.0
29.60863478295505 30.0
29.6464853847865 30.0
29.6464853847865 31.0
29.6464853847865 31.0
30.91349241393618 31.0
30.91349241393618 32.0
30.91349241393618 32.0
31.91349241393618 32.0
31.91349241393618 33.0
31.91349241393618 33.0
32.0 33.0
32.0 34.0
32.0 34.0
32.03017528261989 34.0
32.03017528261989 35.0
32.03017528261989 35.0
32.60863478295505 35.0
32.60863478295505 36.0
32.60863478295505 36.0
32.6464853847865 36.0
32.6464853847865 37.0
32.6464853847865 37.0
32.91349241393618 37.0
32.91349241393618 38.0
32.91349241393618 38.0
33.91349241393618 38.0
33.91349241393618 39.0
33.91349241393618 39.0
34.91349241393618 39.0
34.91349241393618 40.0
34.91349241393618 40.0
# total_attempts #31
0.0 0.0
8.0 0.0
8.0 1.0
8.0 1.0
9.0 1.0
9.0 2.0
9.0 2.0
10.0 2.0
10.0 3.0
10.0 3.0
11.0 3.0
11.0 4.0
11.0 4.0
12.0 4.0
12.0 5.0
12.0 5.0
15.0 5.0
15.0 6.0
15.0 6.0
16.0 6.0
16.0 7.0
16.0 7.0
16.4691933193244 7.0
16.4691933193244 8.0
16.4691933193244 8.0
17.0 8.0
17.0 9.0
17.0 9.0
17.4691933193244 9.0
17.4691933193244 10.0
17.4691933193244 10.0
18.0 10.0
18.0 11.0
18.0 11.0
18.4691933193244 11.0
18.4691933193244 12.0
18.4691933193244 12.0
19.0 12.0
19.0 13.0
19.0 13.0
19.4691933193244 13.0
19.4691933193244 14.0
19.4691933193244 14.0
20.4691933193244 14.0
20.4691933193244 15.0
20.4691933193244 15.0
22.0 15.0
22.0 16.0
22.0 16.0
23.0 16.0
23.0 17.0
23.0 17.0
23.4691933193244 17.0
23.4691933193244 18.0
23.4691933193244 18.0
23.83071138992155 18.0
23.83071138992155 19.0
23.83071138992155 19.0
24.0 19.0
24.0 20.0
24.0 20.0
25.0 20.0
25.0 21.0
25.0 21.0
26.0 21.0
26.0 22.0
26.0 22.0
26.4691933193244 22.0
26.4691933193244 23.0
26.4691933193244 23.0
26.83071138992155 23.0
26.83071138992155 24.0
26.83071138992155 24.0
27.83071138992155 24.0
27.83071138992155 25.0
27.83071138992155 25.0
28.83071138992155 25.0
28.83071138992155 26.0
28.83071138992155 26.0
29.0 26.0
29.0 27.0
29.0 27.0
29.4691933193244 27.0
29.4691933193244 28.0
29.4691933193244 28.0
29.83071138992155 28.0
29.83071138992155 29.0
29.83071138992155 29.0
30.27991968183778 29.0
30.27991968183778 30.0
30.27991968183778 30.0
30.83071138992155 30.0
30.83071138992155 31.0
30.83071138992155 31.0
# total_attempts #32
0.0 0.0
8.0 0.0
8.0 1.0
8.0 1.0
9.0 1.0
9.0 2.0
9.0 2.0
10.0 2.0
10.0 3.0
10.0 3.0
11.0 3.0
11.0 4.0
11.0 4.0
12.0 4.0
12.0 5.0
12.0 5.0
15.0 5.0
15.0 6.0
15.0 6.0
16.0 6.0
16.0 7.0
16.0 7.0
16.1551427654922 7.0
16.1551427654922 8.0
16.1551427654922 8.0
17.0 8.0
17.0 9.0
17.0 9.0
17.1551427654922 9.0
17.1551427654922 10.0
17.1551427654922 10.0
18.0 10.0
18.0 11.0
18.0 11.0
18.1551427654922 11.0
18.1551427654922 12.0
18.1551427654922 12.0
19.0 12.0
19.0 13.0
19.0 13.0
19.1551427654922 13.0
19.1551427654922 14.0
19.1551427654922 14.0
20.1551427654922 14.0
20.1551427654922 15.0
20.1551427654922 15.0
22.0 15.0
22.0 16.0
22.0 16.0
23.0 16.0
23.0 17.0
23.0 17.0
23.10594264813699 17.0
23.10594264813699 18.0
23.10594264813699 18.0
23.1551427654922 18.0
23.1551427654922 19.0
23.1551427654922 19.0
24.0 19.0
24.0 20.0
24.0 20.0
24.93466251459904 20.0
24.93466251459904 21.0
24.93466251459904 21.0
25.0 21.0
25.0 22.0
25.0 22.0
26.0 22.0
26.0 23.0
26.0 23.0
26.10594264813699 23.0
26.10594264813699 24.0
26.10594264813699 24.0
26.1551427654922 24.0
26.1551427654922 25.0
26.1551427654922 25.0
27.93466251459904 25.0
27.93466251459904 26.0
27.93466251459904 26.0
29.0 26.0
29.0 27.0
29.0 27.0
29.10594264813699 27.0
29.10594264813699 28.0
29.10594264813699 28.0
29.1551427654922 28.0
29.1551427654922 29.0
29.1551427654922 29.0
30.93466251459904 29.0
30.93466251459904 30.0
30.93466251459904 30.0
30.96159191040335 30.0
30.96159191040335 31.0
30.96159191040335 31.0
32.0 31.0
32.0 32.0
32.0 32.0
32.10594264813699 32.0
32.10594264813699 33.0
32.10594264813699 33.0
32.1551427654922 33.0
32.1551427654922 34.0
32.1551427654922 34.0
33.93466251459904 34.0
33.93466251459904 35.0
33.93466251459904 35.0
33.96159191040334 35.0
33.96159191040334 36.0
33.96159191040334 36.0
35.0 36.0
35.0 37.0
35.0 37.0
35.10594264813699 37.0
35.10594264813699 38.0
35.10594264813699 38.0
35.1551427654922 38.0
35.1551427654922 39.0
35.1551427654922 39.0
36.1551427654922 39.0
36.1551427654922 40.0
36.1551427654922 40.0
36.93466251459904 40.0
36.93466251459904 41.0
36.93466251459904 41.0
36.96159191040334 41.0
36.96159191040334 42.0
36.96159191040334 42.0
37.1551427654922 42.0
37.1551427654922 43.0
37.1551427654922 43.0
38.0 43.0
38.0 44.0
38.0 44.0
38.10594264813699 44.0
38.10594264813699 45.0
38.10594264813699 45.0
38.1551427654922 45.0
38.1551427654922 46.0
38.1551427654922 46.0
39.1551427654922 46.0
39.1551427654922 47.0
39.1551427654922 47.0
# total_attempts #33
0.0 0.0
8.0 0.0
8.0 1.0
8.0 1.0
9.0 1.0
9.0 2.0
9.0 2.0
10.0 2.0
10.0 3.0
10.0 3.0
11.0 3.0
11.0 4.0
11.0 4.0
12.0 4.0
12.0 5.0
12.0 5.0
15.0 5.0
15.0 6.0
15.0 6.0
16.0 6.0
16.0 7.0
16.0 7.0
16.19360747281462 7.0
16.19360747281462 8.0
16.19360747281462 8.0
17.0 8.0
17.0 9.0
17.0 9.0
18.0 9.0
18.0 10.0
18.0 10.0
19.0 10.0
19.0 11.0
19.0 11.0
19.19360747281462 11.0
19.19360747281462 12.0
19.19360747281462 12.0
22.0 12.0
22.0 13.0
22.0 13.0
22.19360747281462 13.0
22.19360747281462 14.0
22.19360747281462 14.0
23.0 14.0
23.0 15.0
23.0 15.0
23.95843504113145 15.0
23.95843504113145 16.0
23.95843504113145 16.0
24.0 16.0
24.0 17.0
24.0 17.0
25.0 17.0
25.0 18.0
25.0 18.0
25.19360747281462 18.0
25.19360747281462 19.0
25.19360747281462 19.0
26.0 19.0
26.0 20.0
26.0 20.0
26.19360747281462 20.0
26.19360747281462 21.0
26.19360747281462 21.0
26.95843504113145 21.0
26.95843504113145 22.0
26.95843504113145 22.0
27.95843504113145 22.0
27.95843504113145 23.0
27.95843504113145 23.0
28.95843504113145 23.0
28.95843504113145 24.0
28.95843504113145 24.0
29.0 24.0
29.0 25.0
29.0 25.0
29.19360747281462 25.0
29.19360747281462 26.0
29.19360747281462 26.0
29.95843504113145 26.0
29.95843504113145 27.0
29.95843504113145 27.0
30.19360747281462 27.0
30.19360747281462 28.0
30.19360747281462 28.0
30.77904912969097 28.0
30.77904912969097 29.0
30.77904912969097 29.0
30.95843504113145 29.0
30.95843504113145 30.0
30.95843504113145 30.0
31.19360747281462 30.0
31.19360747281462 31.0
31.19360747281462 31.0
32.0 31.0
32.0 32.0
32.0 32.0
33.77904912969097 32.0
33.77904912969097 33.0
33.77904912969097 33.0
33.95843504113145 33.0
33.95843504113145 34.0
33.95843504113145 34.0
34.19360747281462 34.0
34.19360747281462 35.0
34.19360747281462 35.0
34.77904912969097 35.0
34.79539665347689 36.0
34.79539665347689 36.0
35.0 36.0
35.0 37.0
35.0 37.0
35.19360747281462 37.0
35.19360747281462 38.0
35.19360747281462 38.0
35.77904912969097 38.0
35.79539665347689 40.0
35.79539665347689 40.0
36.19360747281462 40.0
36.19360747281462 41.0
36.19360747281462 41.0
36.77904912969097 41.0
36.77904912969097 42.0
36.77904912969097 42.0
36.95843504113145 42.0
36.95843504113145 43.0
36.95843504113145 43.0
37.19360747281462 43.0
37.19360747281462 44.0
37.19360747281462 44.0
37.77904912969097 44.0
37.77904912969097 45.0
37.77904912969097 45.0
# total_attempts #34
0.0 0.0
8.0 0.0
8.0 1.0
8.0 1.0
9.0 1.0
9.0 2.0
9.0 2.0
10.0 2.0
10.0 3.0
10.0 3.0
11.0 3.0
11.0 4.0
11.0 4.0
12.0 4.0
12.0 5.0
12.0 5.0
15.0 5.0
15.0 6.0
15.0 6.0
16.0 6.0
16.0 7.0
16.0 7.0
16.07684282865375 7.0
16.07684282865375 8.0
16.07684282865375 8.0
17.0 8.0
17.0 9.0
17.0 9.0
17.07684282865375 9.0
17.07684282865375 10.0
17.07684282865375 10.0
18.0 10.0
18.0 11.0
18.0 11.0
18.07684282865375 11.0
18.07684282865375 12.0
18.07684282865375 12.0
19.0 12.0
19.0 13.0
19.0 13.0
19.07684282865375 13.0
19.07684282865375 14.0
19.07684282865375 14.0
22.0 14.0
22.0 15.0
22.0 15.0
22.07684282865375 15.0
22.07684282865375 16.0
22.07684282865375 16.0
23.0722397826612 16.0
23.0722397826612 17.0
23.0722397826612 17.0
25.0 17.0
25.0 18.0
25.0 18.0
25.07684282865375 18.0
25.07684282865375 19.0
25.07684282865375 19.0
26.0 19.0
26.0 20.0
26.0 20.0
26.0722397826612 20.0
26.07684282865375 22.0
26.07684282865375 22.0
27.0 22.0
27.0 23.0
27.0 23.0
27.0722397826612 23.0
27.07684282865375 25.0
27.07684282865375 25.0
28.0 25.0
28.0 26.0
28.0 26.0
28.0722397826612 26.0
28.07684282865375 28.0
28.07684282865375 28.0
29.0 28.0
29.0 29.0
29.0 29.0
29.0722397826612 29.0
29.07684282865375 31.0
29.07684282865375 31.0
32.0 31.0
32.0 32.0
32.0 32.0
32.0722397826612 32.0
32.07684282865375 34.0
32.07684282865375 34.0
33.0 34.0
33.0 35.0
33.0 35.0
33.07684282865375 35.0
33.07684282865375 36.0
33.07684282865375 36.0
33.32743878825568 36.0
33.32743878825568 37.0
33.32743878825568 37.0
34.0 37.0
34.0 38.0
34.0 38.0
34.07684282865375 38.0
34.07684282865375 39.0
34.07684282865375 39.0
34.32743878825568 39.0
34.32743878825568 40.0
34.32743878825568 40.0
35.0 40.0
35.0 41.0
35.0 41.0
35.0722397826612 41.0
35.07684282865375 43.0
35.07684282865375 43.0
35.32743878825568 43.0
35.32743878825568 44.0
35.32743878825568 44.0
36.0 44.0
36.0 45.0
36.0 45.0
36.07684282865375 45.0
36.07684282865375 46.0
36.07684282865375 46.0
36.32743878825568 46.0
36.32743878825568 47.0
36.32743878825568 47.0
37.32743878825568 47.0
37.32743878825568 48.0
37.32743878825568 48.0
# total_attempts #35
0.0 0.0
8.0 0.0
8.0 1.0
8.0 1.0
9.0 1.0
9.0 2.0
9.0 2.0
10.0 2.0
10.0 3.0
10.0 3.0
11.0 3.0
11.0 4.0
11.0 4.0
12.0 4.0
12.0 5.0
12.0 5.0
15.0 5.0
15.0 6.0
15.0 6.0
16.82873140275478 6.0
16.82873140275478 7.0
16.82873140275478 7.0
18.0 7.0
18.0 8.0
18.0 8.0
19.0 8.0
19.0 9.0
19.0 9.0
19.82873140275478 9.0
19.82873140275478 10.0
19.82873140275478 10.0
20.0 10.0
20.0 11.0
20.0 11.0
20.82873140275478 11.0
20.82873140275478 12.0
20.82873140275478 12.0
21.0 12.0
21.0 13.0
21.0 13.0
21.82873140275478 13.0
21.82873140275478 14.0
21.82873140275478 14.0
22.0 14.0
22.0 15.0
22.0 15.0
22.82873140275478 15.0
22.82873140275478 16.0
22.82873140275478 16.0
23.82873140275478 16.0
23.82873140275478 17.0
23.82873140275478 17.0
25.0 17.0
25.0 18.0
25.0 18.0
26.30436107562855 18.0
26.30436107562855 19.0
26.30436107562855 19.0
26.82873140275478 19.0
26.82873140275478 20.0
26.82873140275478 20.0
28.0 20.0
28.0 21.0
28.0 21.0
28.14822117595649 21.0
28.14822117595649 22.0
28.14822117595649 22.0
29.0 22.0
29.0 23.0
29.0 23.0
29.30436107562855 23.0
29.30436107562855 24.0
29.30436107562855 24.0
29.82873140275478 24.0
29.82873140275478 25.0
29.82873140275478 25.0
30.0 25.0
30.0 26.0
30.0 26.0
30.30436107562855 26.0
30.30436107562855 27.0
30.30436107562855 27.0
30.82873140275478 27.0
30.82873140275478 28.0
30.82873140275478 28.0
31.0 28.0
31.0 29.0
31.0 29.0
31.14822117595649 29.0
31.14822117595649 30.0
31.14822117595649 30.0
31.30436107562855 30.0
31.30436107562855 31.0
31.30436107562855 31.0
31.82873140275478 31.0
31.82873140275478 32.0
31.82873140275478 32.0
32.0 32.0
32.0 33.0
32.0 33.0
32.30436107562855 33.0
32.30436107562855 34.0
32.30436107562855 34.0
32.82873140275478 34.0
32.82873140275478 35.0
32.82873140275478 35.0
33.30436107562855 35.0
33.30436107562855 36.0
33.30436107562855 36.0
# total_attempts #36
0.0 0.0
8.0 0.0
8.0 1.0
8.0 1.0
9.0 1.0
9.0 2.0
9.0 2.0
10.0 2.0
10.0 3.0
10.0 3.0
11.0 3.0
11.0 4.0
11.0 4.0
12.0 4.0
12.0 5.0
12.0 5.0
15.0 5.0
15.0 6.0
15.0 6.0
16.0 6.0
16.0 7.0
16.0 7.0
16.73249304480851 7.0
16.73249304480851 8.0
16.73249304480851 8.0
17.0 8.0
17.0 9.0
17.0 9.0
17.73249304480851 9.0
17.73249304480851 10.0
17.73249304480851 10.0
18.0 10.0
18.0 11.0
18.0 11.0
18.73249304480851 11.0
18.73249304480851 12.0
18.73249304480851 12.0
19.0 12.0
19.0 13.0
19.0 13.0
19.73249304480851 13.0
19.73249304480851 14.0
19.73249304480851 14.0
20.73249304480851 14.0
20.73249304480851 15.0
20.73249304480851 15.0
22.0 15.0
22.0 16.0
22.0 16.0
23.14530096529052 16.0
23.14530096529052 17.0
23.14530096529052 17.0
23.73249304480851 17.0
23.73249304480851 18.0
23.73249304480851 18.0
24.73249304480851 18.0
24.73249304480851 19.0
24.73249304480851 19.0
25.0 19.0
25.0 20.0
25.0 20.0
25.15772057606084 20.0
25.15772057606084 21.0
25.15772057606084 21.0
25.73249304480851 21.0
25.73249304480851 22.0
25.73249304480851 22.0
26.0 22.0
26.0 23.0
26.0 23.0
26.14530096529052 23.0
26.15772057606084 25.0
26.15772057606084 25.0
26.73249304480851 25.0
26.73249304480851 26.0
26.73249304480851 26.0
27.0 26.0
27.0 27.0
27.0 27.0
27.15772057606084 27.0
27.15772057606084 28.0
27.15772057606084 28.0
27.73249304480851 28.0
27.73249304480851 29.0
27.73249304480851 29.0
28.0 29.0
28.0 30.0
28.0 30.0
28.15772057606084 30.0
