# in_botnet[4] #1
# in_botnet[4] #23
0.0 0.0
40.88946935697459 0.0
40.88946935697459 0.0
40.88946935697459 1.0
100.3055260114907 1.0
# in_botnet[4] #24
0.0 0.0
35.9037271712441 0.0
35.9037271712441 0.0
35.9037271712441 1.0
100.229473968735 1.0
# in_botnet[4] #25
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.4481468747836 1.0
# in_botnet[4] #26
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.2430605099794 1.0
# in_botnet[4] #27
0.0 0.0
33.68880426492475 0.0
33.68880426492475 0.0
33.68880426492475 1.0
100.0000000000001 1.0
# in_botnet[4] #28
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.0000000000002 1.0
# in_botnet[4] #29
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.4789142646689 1.0
# in_botnet[4] #30
0.0 0.0
48.0 0.0
48.0 0.0
48.0 1.0
100.1495217720512 1.0
# in_botnet[4] #31
0.0 0.0
27.09158809110522 0.0
27.09158809110522 0.0
27.09158809110522 1.0
100.4046777551994 1.0
# in_botnet[4] #32
0.0 0.0
25.0 0.0
25.0 0.0
25.0 1.0
100.2752253660001 1.0
# in_botnet[4] #33
0.0 0.0
20.55743452161551 0.0
20.55743452161551 0.0
20.55743452161551 1.0
100.1191045490384 1.0
# in_botnet[4] #34
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.5785738633983 1.0
# in_botnet[4] #35
0.0 0.0
26.0 0.0
26.0 0.0
26.0 1.0
100.1528010449961 1.0
# in_botnet[4] #36
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.0171384545974 1.0
# in_botnet[4] #37
0.0 0.0
36.72846721298993 0.0
36.72846721298993 0.0
36.72846721298993 1.0
100.1954112601493 1.0
# in_botnet[4] #38
0.0 0.0
20.97477293526754 0.0
20.97477293526754 0.0
20.97477293526754 1.0
100.1849147328176 1.0
# in_botnet[4] #39
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.3417009846307 1.0
# in_botnet[4] #40
0.0 0.0
26.36062778788619 0.0
26.36062778788619 0.0
26.36062778788619 1.0
100.4609069072176 1.0
# in_botnet[4] #41
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.2002194696103 1.0
# in_botnet[4] #42
0.0 0.0
26.0 0.0
26.0 0.0
26.0 1.0
100.0053301430242 1.0
# in_botnet[4] #43
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.1696325726807 1.0
# in_botnet[4] #44
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.4321753897239 1.0
# in_botnet[4] #45
0.0 0.0
20.71228827000596 0.0
20.71228827000596 0.0
20.71228827000596 1.0
100.2167080568614 1.0
# in_botnet[4] #46
0.0 0.0
26.18440880789421 0.0
26.18440880789421 0.0
26.18440880789421 1.0
100.1844088078942 1.0
# in_botnet[4] #47
0.0 0.0
28.0 0.0
28.0 0.0
28.0 1.0
100.9512534567621 1.0
# in_botnet[4] #48
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.2735147506871 1.0
# in_botnet[4] #49
0.0 0.0
20.69471855531447 0.0
20.69471855531447 0.0
20.69558158549333 1.0
20.69558158549333 1.0
100.0000000000002 1.0
# in_botnet[4] #50
0.0 0.0
30.39908771798856 0.0
30.39908771798856 0.0
30.39908771798856 1.0
100.1717155883089 1.0
# in_botnet[4] #51
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.2297701998511 1.0
# in_botnet[4] #52
0.0 0.0
27.5975510859862 0.0
27.5975510859862 0.0
27.5975510859862 1.0
100.8198559954762 1.0
# in_botnet[4] #53
0.0 0.0
29.42115995909375 0.0
29.42115995909375 0.0
29.42115995909375 1.0
100.2448991732672 1.0
# in_botnet[4] #54
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.2359249553518 1.0
# in_botnet[4] #55
0.0 0.0
27.2774440778885 0.0
27.2774440778885 0.0
27.2774440778885 1.0
100.1460845078517 1.0
# in_botnet[4] #56
0.0 0.0
26.79967894079164 0.0
26.79967894079164 0.0
26.79967894079164 1.0
100.0470981684048 1.0
# in_botnet[4] #57
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.4551800596246 1.0
# in_botnet[4] #58
0.0 0.0
27.41825982136652 0.0
27.41825982136652 0.0
27.41825982136652 1.0
100.2318389741488 1.0
# in_botnet[4] #59
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.5863686301745 1.0
# in_botnet[4] #60
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.2133958924096 1.0
# in_botnet[4] #61
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.6288465086836 1.0
# in_botnet[4] #62
0.0 0.0
35.0 0.0
35.0 0.0
35.0 1.0
100.4851347550284 1.0
# in_botnet[4] #63
0.0 0.0
34.11730733281001 0.0
34.11730733281001 0.0
34.11730733281001 1.0
100.11730733281 1.0
# in_botnet[4] #64
0.0 0.0
20.13337927917019 0.0
20.13337927917019 0.0
20.13337927917019 1.0
100.1313843637948 1.0
# in_botnet[4] #65
0.0 0.0
22.0 0.0
22.0 0.0
22.0 1.0
101.0 1.0
# in_botnet[4] #66
0.0 0.0
30.33167127385566 0.0
30.33167127385566 0.0
30.33167127385566 1.0
100.0000000000001 1.0
# in_botnet[4] #67
0.0 0.0
33.4499374832958 0.0
33.4499374832958 0.0
33.4499374832958 1.0
100.322670370806 1.0
# in_botnet[4] #68
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.1569616310298 1.0
# in_botnet[4] #69
0.0 0.0
32.0 0.0
32.0 0.0
32.0 1.0
100.0000000000002 1.0
# in_botnet[4] #70
0.0 0.0
33.95588352554477 0.0
33.95588352554477 0.0
33.95588352554477 1.0
100.0000000000001 1.0
# in_botnet[4] #71
0.0 0.0
35.0 0.0
35.0 0.0
35.0 1.0
100.0793718362693 1.0
# in_botnet[4] #72
0.0 0.0
27.96204390982166 0.0
27.96204390982166 0.0
27.96204390982166 1.0
100.3353015037656 1.0
# in_botnet[4] #73
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.0124596122187 1.0
# in_botnet[4] #74
0.0 0.0
20.72031459654681 0.0
20.72031459654681 0.0
20.72031459654681 1.0
100.0991418139086 1.0
# in_botnet[4] #75
0.0 0.0
30.49700966593809 0.0
30.49700966593809 0.0
30.49700966593809 1.0
100.2548095222003 1.0
# in_botnet[4] #76
0.0 0.0
36.0 0.0
36.0 0.0
36.0 1.0
100.4538449192142 1.0
# in_botnet[4] #77
0.0 0.0
37.68905807406796 0.0
37.68905807406796 0.0
37.68905807406796 1.0
100.0381664985325 1.0
# in_botnet[4] #78
0.0 0.0
20.42420852626674 0.0
20.42420852626674 0.0
20.42420852626674 1.0
100.0000000000001 1.0
# in_botnet[4] #79
0.0 0.0
20.96365081937984 0.0
20.96365081937984 0.0
20.96365081937984 1.0
100.0437268953225 1.0
# in_botnet[4] #80
0.0 0.0
26.0 0.0
26.0 0.0
26.0 1.0
100.867274869662 1.0
# in_botnet[4] #81
0.0 0.0
22.0 0.0
22.0 0.0
22.0 1.0
100.2778071351363 1.0
# in_botnet[4] #82
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.079998687841 1.0
# in_botnet[4] #83
0.0 0.0
30.6201318576932 0.0
30.6201318576932 0.0
30.6201318576932 1.0
100.203115100041 1.0
# in_botnet[4] #84
0.0 0.0
41.0 0.0
41.0 0.0
41.0 1.0
100.0912487050518 1.0
# in_botnet[4] #85
0.0 0.0
34.55611885944381 0.0
34.55611885944381 0.0
34.55611885944381 1.0
100.3114234844688 1.0
# in_botnet[4] #86
0.0 0.0
20.30193800642155 0.0
20.30193800642155 0.0
20.30193800642155 1.0
100.4399701319635 1.0
# in_botnet[4] #87
0.0 0.0
20.8706561839208 0.0
20.8706561839208 0.0
20.8706561839208 1.0
100.0089184956037 1.0
# in_botnet[4] #88
0.0 0.0
27.89551459020004 0.0
27.89551459020004 0.0
27.89551459020004 1.0
100.8194151867647 1.0
# in_botnet[4] #89
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.0337363954168 1.0
# in_botnet[4] #90
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.1569732648786 1.0
# in_botnet[4] #91
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.428712888388 1.0
# in_botnet[4] #92
0.0 0.0
28.97969482908957 0.0
28.97969482908957 0.0
29.0 1.0
29.0 1.0
100.5604654231574 1.0
# in_botnet[4] #93
0.0 0.0
35.0 0.0
35.0 0.0
35.0 1.0
100.0000000000002 1.0
# in_botnet[4] #94
0.0 0.0
19.0 0.0
19.0 0.0
19.0 1.0
100.0108187312727 1.0
# in_botnet[4] #95
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.0000000000001 1.0
# in_botnet[4] #96
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.3919013093691 1.0
# in_botnet[4] #97
0.0 0.0
29.22496097488329 0.0
29.22496097488329 0.0
29.22496097488329 1.0
100.2249609748835 1.0
# in_botnet[4] #98
0.0 0.0
12.0 0.0
12.0 0.0
12.0 1.0
100.4369154737413 1.0
# in_botnet[4] #99
0.0 0.0
26.0 0.0
26.0 0.0
26.0 1.0
100.0915891558398 1.0
# in_botnet[4] #100
0.0 0.0
27.41230995696969 0.0
27.41230995696969 0.0
27.41230995696969 1.0
100.0619871049447 1.0
