# time,current_number_bots
0,0
0,0
10,0
10,0
11,1
11,1
27,1
27,1
28,0
28,0
90,0
90,0
91,1
91,1
109,1
109,1
110,0
110,0
182,0
182,0
183,1
183,0
234,0
234,0
235,1
235,1
250.0612544475589,1
250.0612544475589,1
251.0612544475589,2
251.0612544475589,2
258,2
258,2
259,1
259,1
278,1
278,1
279,0
279,0
358,0
358,0
359,1
359,1
371,1
371,1
372,0
372,0
425,0
425,0
426,1
426,1
453,1
453,1
454,0
454,0
497,0
497,0
498,1
498,1
512,1
512,1
513,0
513,0
531,0
531,0
532,1
532,1
543,1
543,1
544,0
544,0
557,0
557,0
558,1
558,1
559,2
559,2
564,2
564,2
565,1
565,1
582,1
582,1
583,0
583,0
598,0
598,0
599,1
599,1
600,0
600,0
865,0
865,0
866,1
866,1
870,1
870,1
871,0
871,0
917,0
917,0
918,1
918,1
935.8328888658434,1
935.8328888658434,1
937,2
937,2
941,2
941,2
942,1
942,1
959,1
959,1
960,0
960,0
1112,0
1112,0
1113,1
1113,1
1123,1
1123,1
1124,0
1124,0
1128,0
1128,0
1129,1
1129,1
1132,1
1132,1
1133,0
1133,0
1248,0
1248,0
1249,1
1249,1
1252,1
1252,1
1253,0
1253,0
1286,0
1286,0
1287,1
1287,1
1290,1
1290,1
1291,0
1291,0
1313,0
1313,0
1314,1
1314,1
1321,1
1321,1
1322,2
1322,2
1323,1
1323,1
1325,1
1325,1
1326,0
1326,1
1347,1
1347,1
1348,0
1348,0
1350,0
1350,0
1351.180840641485,1
1351.180840641485,1
1353,1
1353,1
1354,0
1354,0
1375,0
1375,0
1376,1
1376,0
1451,0
1451,0
1452,1
1452,1
1467.830724493135,1
1467.830724493135,1
1469,2
1469,2
1478,2
1478,2
1479,1
1479,1
1485,1
1485,1
1486,0
1486,0
1505,0
1505,0
1506,1
1506,1
1522,1
1522,1
1523,0
1523,0
1602,0
1602,0
1603,1
1603,1
1629,1
1629,1
1630.222715626936,2
1630.222715626936,2
1631,1
1631,1
1637,1
1637,1
1638,0
1638,0
1672,0
1672,0
1673,1
1673,1
1694,1
1694,1
1695,0
1695,0
1767,0
1767,0
1768,1
1768,1
1786,1
1786,1
1787,0
1787,0
1827,0
1827,0
1828,1
1828,1
1852,1
1852,1
1853,0
1853,0
1877,0
1877,0
1878,1
1878,1
1893,1
1893,1
1894,0
1894,0
1988,0
1988,0
1989,1
1989,1
2005,1
2005,1
2006.419914711267,2
2006.419914711267,2
2009,2
2009,2
2010.419914711267,1
2010.419914711267,1
2017,1
2017,1
2018,0
2018,0
2073,0
2073,0
2074,1
2074,1
2075,0
2075,0
2201,0
2201,0
2202,1
2202,1
2216,1
2216,1
2217,0
