# time,message_loops * LIMIT + total_messages
88786,14487228
88992,14518498
89198,14550148
89404,14581812
89610,14614966
89816,14651708
90022,14691308
90228,14731548
90434,14769588
90640,14805190
90846,14837934
91052,14869970
91052,14869970
91258,14902008
91464,14933592
91464,14933592
91670,14964538
91876,14995214
92082,15025958
92288,15057712
92494,15090240
92700,15120540
92906,15153192
93112,15185290
93318,15219964
93524,15257776
93730,15297818
93936,15336904
94142,15373862
94348,15408074
94554,15441044
94760,15474106
94966,15505526
95172,15535760
95378,15566450
95584,15598770
95790,15630712
95996,15662992
95996,15662992
96202,15695226
96408,15728248
96614,15760696
96820,15793630
97026,15830456
97232,15870002
97438,15909552
97644,15947210
97850,15982650
98056,16015882
98262,16048446
98262,16048446
98468,16080564
98674,16111348
98880,16142866
98880,16142866
99086,16174170
99292,16205664
99498,16237488
99704,16269752
99910,16300794
100116,16333484
100322,16365634
100528,16401442
100734,16439392
100734,16439392
100940,16479710
101146,16518606
101352,16555438
101558,16589446
101764,16622216
101970,16654500
102176,16686626
102382,16717720
102588,16749324
102794,16781704
103000,16813418
103206,16845770
103206,16845770
103412,16877932
103412,16877932
103618,16910486
103824,16942802
104030,16976626
104236,17013664
104236,17013664
104442,17052960
104648,17092412
104854,17130236
105060,17165536
105266,17198278
105472,17231120
105678,17263148
105678,17263148
105884,17293406
106090,17324012
106296,17355796
106502,17387850
106708,17420120
106914,17453044
107120,17484410
107120,17484410
107326,17517354
107532,17549536
107738,17585170
107944,17622734
108150,17663106
108356,17701552
108562,17738116
108768,17772120
108974,17805212
109180,17837436
109180,17837436
109386,17869596
109592,17900338
109798,17932162
110004,17964156
110004,17964156
110210,17995402
110416,18027298
110622,18059246
110828,18091492
111034,18123482
111240,18157094
111446,18193978
111652,18233444
111858,18273206
112064,18310934
112270,18346106
112476,18379082
112682,18412232
112888,18443510
113094,18474324
113300,18505628
113506,18536948
113712,18568202
113918,18600284
114124,18632680
114330,18664064
114536,18697036
114742,18729182
114948,18765064
115154,18803480
115360,18843746
115566,18882516
115772,18919104
115978,18952920
116184,18985722
116184,18985722
116390,19017644
116596,19048444
116802,19077950
117008,19108974
117214,19141474
117420,19173420
117626,19205228
117832,19236398
118038,19268594
118244,19300748
118450,19334234
118656,19371196
118862,19411168
119068,19450846
119274,19488458
119274,19488458
119480,19523484
119480,19523484
119686,19556136
119892,19588418
120098,19619898
120304,19650376
120510,19681390
120510,19681390
120716,19713578
120922,19745144
121128,19777348
121334,19809338
121540,19841306
121746,19874002
121952,19906634
122158,19942426
122364,19980156
122364,19980156
122570,20019940
122776,20058538
122776,20058538
122982,20095014
123188,20128832
123394,20161580
123600,20194304
123806,20226112
124012,20257114
124218,20288194
124424,20320566
124630,20352408
124836,20384174
125042,20415210
125248,20447596
125248,20447596
125454,20479942
125454,20479942
125660,20513958
125866,20550830
126072,20590640
126072,20590640
126278,20630342
126484,20667856
126690,20702732
126896,20735938
126896,20735938
127102,20768454
127308,20800520
127514,20832060
127720,20863224
127720,20863224
127926,20895076
128132,20926512
128338,20958574
128544,20991168
128750,21022898
128956,21055946
128956,21055946
129162,21088580
129368,21124890
129574,21163340
129780,21202248
129986,21240254
130192,21276546
130398,21310366
130604,21343130
130810,21375424
131016,21406504
131222,21437846
131428,21469992
131634,21502338
131840,21534046
132046,21566548
132252,21597936
132458,21630552
132664,21662668
132870,21696828
132870,21696828
133076,21734296
133282,21774884
133488,21814562
133694,21851982
133694,21851982
133900,21886886
134106,21919960
134312,21952706
134518,21984196
134724,22015342
134930,22045290
135136,22077174
135342,22109394
135548,22141592
135754,22173758
135960,22206194
136166,22238600
136372,22270790
136578,22306564
136784,22345520
136990,22385824
137196,22424224
137196,22424224
137402,22460410
137608,22494402
137608,22494402
137814,22527130
138020,22559222
138226,22590814
138226,22590814
138432,22621622
138638,22653318
138844,22685198
139050,22717198
139256,22749862
139462,22781246
139668,22814014
139874,22846262
140080,22880240
140286,22917254
140492,22957568
140698,22997122
140904,23034456
141110,23069138
141316,23102072
141522,23134108
141728,23165476
141934,23196366
142140,23227664
142346,23259542
142552,23290312
142758,23322224
142964,23354660
143170,23386372
143376,23418792
143582,23451620
143788,23488196
143994,23527308
144200,23567884
144406,23606190
144612,23642212
144818,23675606
145024,23708148
145230,23740016
145436,23771144
145642,23802116
145848,23832930
146054,23864614
146260,23896954
146466,23929178
146672,23959686
146672,23959686
146878,23992198
147084,24024722
147290,24059188
147290,24059188
147496,24096494
147702,24136386
147908,24175800
148114,24213048
148320,24247454
148320,24247454
148526,24280378
148732,24312154
148732,24312154
148938,24343724
