# time,current_number_bots
0,0
0,0
206,34
206,34
412,92
412,92
618,100
618,100
824,99
824,99
1438,99
1438,99
1644,100
1644,100
1850,99
1850,99
2459,99
2459,99
2665,100
2665,100
4934,100
4934,100
5140,98
5140,98
5553,98
5553,98
5759,100
5759,100
8656,100
8656,100
8862,99
8862,99
9258,99
9258,99
9464,100
9464,100
10968,100
10968,100
11174,98
11174,98
11572,98
11572,98
11778,100
11778,100
14597,100
14597,100
14803,99
14803,99
15224,99
15224,99
15430,100
15430,100
17585,100
17585,100
17791,99
17791,99
18218,99
18218,99
18424,100
18424,100
18659,100
18659,100
18865,97
18865,97
19357,97
19357,97
19563,100
19563,100
25519,100
25519,100
25725,99
25725,99
26151,99
26151,99
26690,99
26690,99
27419,99
27419,99
27625,100
27625,100
27831,99
27831,99
28389,99
28389,99
28595,100
28595,100
30493,100
30493,100
30699,99
30699,99
30949,99
30949,99
31183,99
31183,99
31389,98
31389,98
31595,97
31595,97
31801,98
31801,98
32149,98
32149,98
32564,98
32564,98
32971,98
32971,98
33177,99
33177,99
33383,100
33383,100
34550,100
34550,100
34756,99
34756,99
34985,99
34985,99
35191,98
35191,98
35607,98
35607,98
35813,99
35813,99
36019,100
36019,100
37408,100
37408,100
37614,99
37614,99
38035,99
38035,99
38241,100
38241,100
38447,99
38447,99
39042,99
39042,99
39248,100
39248,100
41534,100
41534,100
41740,98
41740,98
42157,98
42157,98
42363,99
42363,99
42569,100
42569,100
45256,100
45256,100
45462,99
45462,99
46083,99
46083,99
46289,100
46289,100
47568,100
47568,100
47774,98
47774,98
48175,98
48175,98
48381,100
48381,100
51197,100
51197,100
51403,99
51403,99
52028,99
52028,99
52234,100
52234,100
54185,100
54185,100
54391,99
54391,99
54816,99
54816,99
55022,100
55022,100
55259,100
55259,100
55465,97
55465,97
55937,97
55937,97
56143,100
56143,100
62119,100
62119,100
62325,99
62325,99
62738,99
62738,99
63290,99
63290,99
63920,99
63920,99
64126,100
64126,100
64355,100
64355,100
64561,99
64561,99
64966,99
64966,99
65172,100
65172,100
67093,100
67093,100
67299,99
67299,99
67549,99
67549,99
67783,99
67783,99
67989,98
67989,98
68401,98
68401,98
68779,98
68779,98
69334,98
69334,98
69584,98
69584,98
69790,99
69790,99
69996,100
69996,100
71150,100
71150,100
71356,99
71356,99
71585,99
71585,99
71791,98
71791,98
72200,98
72200,98
72406,99
72406,99
72612,100
72612,100
74008,100
74008,100
74214,99
74214,99
74626,99
74626,99
74832,100
74832,100
75040,100
75040,100
75246,99
75246,99
75642,99
75642,99
75848,100
75848,100
78134,100
78134,100
78340,98
78340,98
78820,98
78820,98
79026,100
79026,100
81856,100
81856,100
82062,99
