# time,message_loops * LIMIT + total_messages
75190,14916164
75396,14956944
75602,14997730
75808,15038858
76014,15080060
76014,15080060
76220,15121272
76426,15162456
76426,15162456
76632,15203662
76838,15244872
77044,15286070
77250,15327270
77456,15368464
77662,15409660
77868,15450858
78074,15492058
78280,15532966
78486,15573356
78692,15613714
78898,15654256
79104,15695324
79310,15736522
79516,15777722
79722,15818914
79928,15860108
79928,15860108
80134,15901310
80340,15942510
80546,15983712
80752,16024928
80958,16066110
81164,16107314
81370,16148524
81576,16189722
81782,16230922
81782,16230922
81988,16271850
82194,16312630
82400,16353420
82606,16394376
82812,16435572
83018,16476792
83224,16517974
83430,16559178
83636,16600388
83842,16641588
84048,16682786
84254,16723804
84460,16764192
84666,16804568
84872,16844970
85078,16886120
85284,16927336
85490,16968518
85696,17009724
85902,17050932
86108,17092134
86314,17133326
86520,17174522
86726,17215712
86932,17256918
87138,17298120
87344,17339320
87550,17380536
87756,17421718
87962,17462594
88168,17503390
88374,17544180
88580,17585278
88786,17626476
88992,17667664
89198,17708870
89404,17750074
89610,17791274
89816,17832488
90022,17873670
90228,17914870
90228,17914870
90434,17956084
90640,17997286
90846,18038354
91052,18079142
91258,18119916
91464,18160710
91670,18201764
91876,18242928
92082,18283404
92288,18323352
92494,18363336
92700,18403724
92906,18444844
93112,18486050
93318,18527246
93524,18568440
93524,18568440
93730,18609638
93936,18650844
94142,18692042
94348,18733256
94348,18733256
94554,18774436
94760,18815634
94760,18815634
94966,18856852
95172,18898044
95378,18939250
95584,18980446
95790,19021640
95996,19062838
96202,19104044
96408,19145242
96614,19186456
96820,19227636
97026,19268834
97026,19268834
97232,19310052
97438,19351244
97438,19351244
97644,19392450
97850,19433646
98056,19474840
98262,19516038
98468,19557244
98468,19557244
98674,19598442
98880,19639332
99086,19680100
99292,19720886
99498,19761752
99498,19761752
99704,19802532
99910,19843284
100116,19883654
100322,19924356
100528,19965142
100734,20006324
100940,20047522
101146,20088350
101352,20129120
101558,20169906
101764,20210832
101970,20252022
102176,20293234
102382,20334420
102588,20375624
102794,20416820
103000,20458024
103206,20499222
103412,20540434
103618,20581616
103824,20622552
104030,20663358
104236,20703962
104442,20744234
104648,20784468
104854,20824764
105060,20865136
105266,20905628
105472,20946148
105678,20986622
105884,21027274
106090,21067748
106090,21067748
106296,21108470
106502,21149224
106708,21190394
106914,21231582
107120,21272788
107326,21313982
107532,21355186
107738,21396384
107944,21437198
108150,21477980
108356,21518420
108562,21558538
108768,21598674
108974,21639082
108974,21639082
109180,21680000
109386,21721208
109592,21762402
109798,21803608
110004,21844800
110210,21886006
110416,21927198
110622,21968364
110828,22009170
111034,22049924
111240,22090784
111446,22131976
111652,22173162
111858,22213938
